X[s],R TRICEPS BRACHII: EMG 6,X[s],R TRICEPS BRACHII: EMG 6->filter (FilterSlidingRMS27)
4.676559,5.09E-05,4.676559,4.42E-05
4.677353,7.07E-05,4.677353,4.43E-05
4.678147,0.000108431,4.678147,4.45E-05
4.678941,0.000140826,4.678941,4.49E-05
4.679735,0.000154925,4.679735,4.56E-05
4.680529,0.00011313,4.680529,4.64E-05
4.681324,3.84E-05,4.681324,4.68E-05
4.682117,-4.08E-05,4.682117,4.68E-05
4.682912,-0.000139315,4.682912,4.69E-05
4.683706,-0.000146197,4.683706,4.75E-05
4.6845,-0.000124376,4.6845,4.82E-05
4.685294,-0.00012723,4.685294,4.88E-05
4.686088,-0.000159121,4.686088,4.93E-05
4.686882,-0.00013579,4.686882,5.01E-05
4.687676,-8.91E-05,4.687676,5.07E-05
4.68847,-4.82E-05,4.68847,5.09E-05
4.689265,-1.63E-05,4.689265,5.09E-05
4.690059,-2.20E-05,4.690059,5.09E-05
4.690853,-3.91E-05,4.690853,5.08E-05
4.691647,-6.16E-05,4.691647,5.07E-05
4.692441,-6.55E-05,4.692441,5.07E-05
4.693235,-4.85E-05,4.693235,5.09E-05
4.694029,-4.95E-05,4.694029,5.09E-05
4.694823,-4.25E-05,4.694823,5.10E-05
4.695618,-3.84E-05,4.695618,5.10E-05
4.696412,-5.99E-05,4.696412,5.11E-05
4.697206,-0.000101549,4.697206,5.12E-05
4.698,-8.58E-05,4.698,5.15E-05
4.698794,-3.93E-05,4.698794,5.17E-05
4.699588,-1.49E-05,4.699588,5.18E-05
4.700382,1.96E-05,4.700382,5.18E-05
4.701176,7.20E-05,4.701176,5.18E-05
4.701971,0.00015375,4.701971,5.19E-05
4.702765,0.00018732,4.702765,5.26E-05
4.703559,0.000208637,4.703559,5.37E-05
4.704353,0.000195209,4.704353,5.49E-05
4.705147,0.000129244,4.705147,5.59E-05
4.705941,0.000101213,4.705941,5.64E-05
4.706735,9.42E-05,4.706735,5.67E-05
4.70753,1.11E-05,4.70753,5.69E-05
4.708323,-4.05E-05,4.708323,5.69E-05
4.709117,-0.000113298,4.709117,5.70E-05
4.709912,-0.000173053,4.709912,5.73E-05
4.710706,-0.000152575,4.710706,5.82E-05
4.7115,-0.000123369,4.7115,5.88E-05
4.712294,-0.000131258,4.712294,5.92E-05
4.713088,-0.00014519,4.713088,5.97E-05
4.713882,-0.000116152,4.713882,6.02E-05
4.714676,-3.64E-05,4.714676,6.06E-05
4.71547,1.36E-05,4.71547,6.06E-05
4.716265,4.08E-05,4.716265,6.06E-05
4.717059,7.05E-05,4.717059,6.06E-05
4.717853,8.54E-05,4.717853,6.08E-05
4.718647,7.54E-05,4.718647,6.09E-05
4.719441,3.74E-05,4.719441,6.11E-05
4.720235,-2.06E-05,4.720235,6.11E-05
4.721029,-6.93E-05,4.721029,6.11E-05
4.721824,-7.94E-05,4.721824,6.12E-05
4.722618,-6.93E-05,4.722618,6.14E-05
4.723412,-2.35E-05,4.723412,6.15E-05
4.724206,6.83E-05,4.724206,6.15E-05
4.725,0.000111955,4.725,6.17E-05
4.725794,8.01E-05,4.725794,6.20E-05
4.726588,2.13E-05,4.726588,6.21E-05
4.727382,-1.43E-05,4.727382,6.21E-05
4.728177,-4.67E-05,4.728177,6.21E-05
4.728971,-2.03E-05,4.728971,6.22E-05
4.729764,-7.55E-06,4.729764,6.22E-05
4.730559,-2.10E-05,4.730559,6.22E-05
4.731353,-3.44E-05,4.731353,6.22E-05
4.732147,-3.78E-05,4.732147,6.22E-05
4.732941,-9.23E-06,4.732941,6.23E-05
4.733735,3.29E-05,4.733735,6.22E-05
4.734529,7.87E-05,4.734529,6.22E-05
4.735323,9.25E-05,4.735323,6.24E-05
4.736117,7.77E-05,4.736117,6.26E-05
4.736912,6.83E-05,4.736912,6.26E-05
4.737706,5.09E-05,4.737706,6.26E-05
4.7385,-2.11E-05,4.7385,6.26E-05
4.739294,-5.52E-05,4.739294,6.25E-05
4.740088,-9.11E-05,4.740088,6.25E-05
4.740882,-0.000150561,4.740882,6.27E-05
4.741676,-0.000170031,4.741676,6.32E-05
4.742471,-0.000166003,4.742471,6.39E-05
4.743265,-0.000137636,4.743265,6.46E-05
4.744059,-1.56E-05,4.744059,6.51E-05
4.744853,6.36E-05,4.744853,6.51E-05
4.745647,0.000100542,4.745647,6.52E-05
4.746441,0.00011632,4.746441,6.54E-05
4.747235,0.000107927,4.747235,6.58E-05
4.748029,0.000134783,4.748029,6.60E-05
4.748824,0.000134112,4.748824,6.64E-05
4.749618,7.03E-05,4.749618,6.69E-05
4.750412,-1.90E-05,4.750412,6.70E-05
4.751206,-0.00013109,4.751206,6.70E-05
4.752,-0.000169024,4.752,6.73E-05
4.752794,-0.000182788,4.752794,6.80E-05
4.753588,-0.00015375,4.753588,6.88E-05
4.754382,-8.68E-05,4.754382,6.93E-05
4.755177,-4.58E-05,4.755177,6.94E-05
4.75597,-6.81E-05,4.75597,6.95E-05
4.756764,-0.000112459,4.756764,6.96E-05
4.757559,-0.000142504,4.757559,6.99E-05
4.758353,-0.000139986,4.758353,7.03E-05
4.759147,-9.10E-05,4.759147,7.07E-05
4.759941,-1.51E-05,4.759941,7.08E-05
4.760735,5.52E-05,4.760735,7.07E-05
4.761529,0.000114977,4.761529,7.07E-05
4.762323,0.000113298,4.762323,7.09E-05
4.763118,8.38E-05,4.763118,7.10E-05
4.763912,3.88E-05,4.763912,7.11E-05
4.764706,-9.74E-06,4.764706,7.11E-05
4.7655,-5.47E-05,4.7655,7.11E-05
4.766294,-7.30E-05,4.766294,7.11E-05
4.767088,-5.99E-05,4.767088,7.12E-05
4.767882,-1.91E-05,4.767882,7.12E-05
4.768676,2.13E-05,4.768676,7.11E-05
4.769471,1.73E-05,4.769471,7.11E-05
4.770265,3.24E-05,4.770265,7.11E-05
4.771059,8.19E-05,4.771059,7.11E-05
4.771853,0.000121859,4.771853,7.12E-05
4.772647,0.000148714,4.772647,7.15E-05
4.773441,0.000181109,4.773441,7.20E-05
4.774235,0.000198566,4.774235,7.27E-05
4.775029,0.000172717,4.775029,7.36E-05
4.775824,0.00016701,4.775824,7.41E-05
4.776618,0.000187152,4.776618,7.46E-05
4.777411,0.000163653,4.777411,7.53E-05
4.778206,0.00013193,4.778206,7.58E-05
4.779,8.48E-05,4.779,7.62E-05
4.779794,-2.33E-05,4.779794,7.64E-05
4.780588,-0.00013814,4.780588,7.64E-05
4.781382,-0.000249256,4.781382,7.67E-05
4.782176,-0.000328145,4.782176,7.80E-05
4.78297,-0.000330495,4.78297,8.02E-05
4.783765,-0.000286183,4.783765,8.23E-05
4.784559,-0.000248081,4.784559,8.39E-05
4.785353,-0.000213001,4.785353,8.51E-05
4.786147,-0.000184299,4.786147,8.59E-05
4.786941,-0.000158618,4.786941,8.65E-05
4.787735,-0.000125216,4.787735,8.70E-05
4.788529,-8.36E-05,4.788529,8.73E-05
4.789323,-2.50E-05,4.789323,8.74E-05
4.790118,2.82E-05,4.790118,8.74E-05
4.790912,5.57E-05,4.790912,8.74E-05
4.791706,6.76E-05,4.791706,8.74E-05
4.7925,8.04E-05,4.7925,8.75E-05
4.793294,9.32E-05,4.793294,8.76E-05
4.794088,8.71E-05,4.794088,8.77E-05
4.794882,6.68E-05,4.794882,8.76E-05
4.795676,2.84E-05,4.795676,8.75E-05
4.796471,2.30E-05,4.796471,8.74E-05
4.797265,6.09E-05,4.797265,8.74E-05
4.798059,0.000126391,4.798059,8.75E-05
4.798853,0.000189838,4.798853,8.75E-05
4.799647,0.000204273,4.799647,8.79E-05
4.800441,0.000163317,4.800441,8.85E-05
4.801235,9.99E-05,4.801235,8.87E-05
4.802029,3.04E-05,4.802029,8.88E-05
4.802824,-6.21E-06,4.802824,8.88E-05
4.803617,5.35E-05,4.803617,8.88E-05
4.804412,8.51E-05,4.804412,8.88E-05
4.805206,7.59E-05,4.805206,8.89E-05
4.806,7.22E-05,4.806,8.90E-05
4.806794,-7.39E-06,4.806794,8.91E-05
4.807588,-0.000141497,4.807588,8.91E-05
4.808383,-0.000191684,4.808383,8.95E-05
4.809176,-0.000151568,4.809176,9.01E-05
4.80997,-9.28E-05,4.80997,9.05E-05
4.810765,-7.44E-05,4.810765,9.06E-05
4.811559,-9.87E-05,4.811559,9.06E-05
4.812353,-0.00011632,4.812353,9.07E-05
4.813147,-9.27E-05,4.813147,9.10E-05
4.813941,-7.47E-05,4.813941,9.11E-05
4.814735,-5.19E-05,4.814735,9.12E-05
4.815529,-1.16E-05,4.815529,9.13E-05
4.816323,2.52E-06,4.816323,9.12E-05
4.817118,2.00E-05,4.817118,9.09E-05
4.817912,4.68E-05,4.817912,9.07E-05
4.818706,8.07E-05,4.818706,9.05E-05
4.8195,8.88E-05,4.8195,9.05E-05
4.820294,7.80E-05,4.820294,9.05E-05
4.821088,5.86E-05,4.821088,9.06E-05
4.821882,1.04E-05,4.821882,9.06E-05
4.822676,2.52E-06,4.822676,9.06E-05
4.823471,2.17E-05,4.823471,9.06E-05
4.824265,1.02E-05,4.824265,9.06E-05
4.825059,-8.09E-05,4.825059,9.06E-05
4.825853,-0.000128405,4.825853,9.07E-05
4.826647,-5.99E-05,4.826647,9.10E-05
4.827441,1.66E-05,4.827441,9.10E-05
4.828235,6.46E-05,4.828235,9.09E-05
4.82903,0.000113298,4.82903,9.09E-05
4.829823,0.000118837,4.829823,9.10E-05
4.830617,7.28E-05,4.830617,9.12E-05
4.831412,1.95E-05,4.831412,9.11E-05
4.832206,-2.37E-05,4.832206,9.11E-05
4.833,-5.19E-05,4.833,9.11E-05
4.833794,-5.82E-05,4.833794,9.10E-05
4.834588,-4.85E-05,4.834588,9.09E-05
4.835382,-5.47E-05,4.835382,9.06E-05
4.836176,-9.42E-05,4.836176,9.04E-05
4.83697,-8.44E-05,4.83697,9.04E-05
4.837765,-9.57E-06,4.837765,9.05E-05
4.838559,-6.21E-06,4.838559,9.05E-05
4.839353,-5.32E-05,4.839353,9.05E-05
4.840147,-5.42E-05,4.840147,9.06E-05
4.840941,-3.61E-05,4.840941,9.06E-05
4.841735,-9.74E-06,4.841735,9.06E-05
4.842529,1.12E-05,4.842529,9.06E-05
4.843323,3.42E-05,4.843323,9.06E-05
4.844118,4.75E-05,4.844118,9.06E-05
4.844912,4.08E-05,4.844912,9.07E-05
4.845706,2.32E-05,4.845706,9.06E-05
4.8465,-2.05E-05,4.8465,9.06E-05
4.847294,-1.63E-05,4.847294,9.06E-05
4.848088,-1.38E-05,4.848088,9.06E-05
4.848882,-8.01E-05,4.848882,9.06E-05
4.849677,-0.000108934,4.849677,9.07E-05
4.850471,-8.44E-05,4.850471,9.09E-05
4.851264,-4.35E-05,4.851264,9.10E-05
4.852059,2.52E-06,4.852059,9.10E-05
4.852853,-5.22E-05,4.852853,9.10E-05
4.853647,-0.000126726,4.853647,9.11E-05
4.854441,-9.48E-05,4.854441,9.14E-05
4.855235,-2.17E-05,4.855235,9.15E-05
4.85603,2.33E-05,4.85603,9.15E-05
4.856823,4.21E-05,4.856823,9.15E-05
4.857617,4.48E-05,4.857617,9.15E-05
4.858412,5.29E-05,4.858412,9.15E-05
4.859206,5.72E-05,4.859206,9.15E-05
4.86,6.55E-05,4.86,9.15E-05
4.860794,0.00011162,4.860794,9.15E-05
4.861588,0.00012723,4.861588,9.18E-05
4.862382,0.000106584,4.862382,9.20E-05
4.863176,0.000126055,4.863176,9.22E-05
4.863971,0.000101885,4.863971,9.25E-05
4.864765,5.29E-05,4.864765,9.27E-05
4.865559,3.05E-05,4.865559,9.27E-05
4.866353,-2.27E-05,4.866353,9.27E-05
4.867147,-5.82E-05,4.867147,9.27E-05
4.867941,-3.41E-05,4.867941,9.28E-05
4.868735,-8.09E-05,4.868735,9.28E-05
4.869529,-0.000169696,4.869529,9.29E-05
4.870324,-0.000173724,4.870324,9.34E-05
4.871118,-0.000145861,4.871118,9.39E-05
4.871912,-0.000127062,4.871912,9.43E-05
4.872706,-0.000152911,4.872706,9.45E-05
4.8735,-0.000137636,4.8735,9.49E-05
4.874294,-4.62E-05,4.874294,9.52E-05
4.875088,5.09E-05,4.875088,9.52E-05
4.875882,8.38E-05,4.875882,9.52E-05
4.876677,0.000110613,4.876677,9.53E-05
4.87747,0.000170871,4.87747,9.55E-05
4.878264,0.000179431,4.878264,9.60E-05
4.879059,0.000110277,4.879059,9.65E-05
4.879853,9.33E-05,4.879853,9.66E-05
4.880647,5.22E-05,4.880647,9.67E-05
4.881441,-1.58E-05,4.881441,9.67E-05
4.882235,4.67E-05,4.882235,9.66E-05
4.883029,7.10E-05,4.883029,9.66E-05
4.883823,-7.89E-06,4.883823,9.67E-05
4.884618,-6.33E-05,4.884618,9.67E-05
4.885412,-0.00013109,4.885412,9.68E-05
4.886206,-0.000169696,4.886206,9.71E-05
4.887,-0.000181109,4.887,9.75E-05
4.887794,-0.000191012,4.887794,9.81E-05
4.888588,-0.00018883,4.888588,9.86E-05
4.889382,-0.000178256,4.889382,9.92E-05
4.890176,-0.000141329,4.890176,9.97E-05
4.890971,-8.91E-05,4.890971,0.000100019
4.891765,-4.21E-05,4.891765,0.000100104
4.892559,5.87E-06,4.892559,1.00E-04
4.893353,3.88E-05,4.893353,9.99E-05
4.894147,7.97E-05,4.894147,9.99E-05
4.894941,0.000134447,4.894941,9.99E-05
4.895735,0.000141497,4.895735,0.000100215
4.896529,0.000103227,4.896529,0.00010053
4.897324,2.47E-05,4.897324,0.000100699
4.898118,-3.04E-05,4.898118,0.000100702
4.898911,-4.11E-05,4.898911,0.000100685
4.899706,-6.26E-05,4.899706,0.000100643
4.9005,-5.59E-05,4.9005,0.000100619
4.901294,1.02E-05,4.901294,0.000100562
4.902088,7.08E-05,4.902088,0.000100461
4.902882,0.000115648,4.902882,0.000100493
4.903677,0.000130755,4.903677,0.000100702
4.90447,0.00015996,4.90447,0.00010096
4.905265,0.000173053,4.905265,0.000101234
4.906059,0.000114641,4.906059,0.000101282
4.906853,-8.22E-06,4.906853,0.000101157
4.907647,-0.000129915,4.907647,0.000101036
4.908441,-0.000101717,4.908441,0.000101283
4.909235,-3.64E-05,4.909235,0.00010143
4.910029,3.27E-05,4.910029,0.000101416
4.910823,4.28E-05,4.910823,0.000101417
4.911618,7.50E-05,4.911618,0.000101444
4.912412,0.000156436,4.912412,0.000101532
4.913206,0.000141497,4.913206,0.000101915
4.914,6.93E-05,4.914,0.000102227
4.914794,5.12E-05,4.914794,0.000102288
4.915588,-5.79E-05,4.915588,0.00010231
4.916382,-0.000167681,4.916382,0.000102354
4.917176,-0.000137804,4.917176,0.000102784
4.917971,-4.35E-05,4.917971,0.000103066
4.918765,2.85E-06,4.918765,0.000103092
4.919559,-3.88E-05,4.919559,0.000103092
4.920353,-0.000121691,4.920353,0.000103113
4.921147,-0.000148547,4.921147,0.000103334
4.921941,-8.95E-05,4.921941,0.000103652
4.922735,-4.13E-05,4.922735,0.00010374
4.923529,-4.13E-05,4.923529,0.000103699
4.924324,-2.58E-05,4.924324,0.000103597
4.925117,2.17E-05,4.925117,0.00010349
4.925912,6.23E-05,4.925912,0.000103447
4.926706,9.06E-06,4.926706,0.000103467
4.9275,-1.53E-05,4.9275,0.000103391
4.928294,-6.21E-06,4.928294,0.000103213
4.929088,-7.08E-05,4.929088,0.000102907
4.929882,-1.63E-05,4.929882,0.000102613
4.930676,2.99E-05,4.930676,0.000102419
4.93147,-3.64E-05,4.93147,0.00010241
4.932265,-5.61E-05,4.932265,0.000102404
4.933059,-2.10E-05,4.933059,0.000102151
4.933853,9.48E-05,4.933853,0.000101824
4.934647,0.000126055,4.934647,0.000101723
4.935441,8.31E-05,4.935441,0.000101718
4.936235,1.19E-05,4.936235,0.00010143
4.937029,-9.11E-05,4.937029,0.000101142
4.937823,-6.68E-05,4.937823,0.000101148
4.938618,3.69E-06,4.938618,0.000101181
4.939412,5.82E-05,4.939412,0.000101177
4.940206,-2.23E-05,4.940206,0.000101223
4.941,-9.15E-05,4.941,0.000101207
4.941794,-0.000168856,4.941794,0.000101279
4.942588,-0.000301625,4.942588,0.000101659
4.943382,-0.000281819,4.943382,0.000103038
4.944176,-0.000216358,4.944176,0.000104221
4.944971,-0.000205112,4.944971,0.000104906
4.945765,-0.000166842,4.945765,0.00010552
4.946559,-0.000119677,4.946559,0.000105886
4.947353,-6.19E-05,4.947353,0.000105946
4.948147,-1.51E-05,4.948147,0.000105893
4.948941,2.23E-05,4.948941,0.000105873
4.949735,7.62E-05,4.949735,0.000105877
4.95053,9.77E-05,4.95053,0.000105959
4.951324,9.92E-05,4.951324,0.000106024
4.952117,7.27E-05,4.952117,0.000105817
4.952912,9.32E-05,4.952912,0.000105367
4.953706,0.000170199,4.953706,0.000104839
4.9545,0.000185306,4.9545,0.0001047
4.955294,9.57E-05,4.955294,0.000104968
4.956088,4.92E-05,4.956088,0.000104952
4.956882,2.33E-05,4.956882,0.000104854
4.957676,3.07E-05,4.957676,0.00010486
4.95847,1.43E-05,4.95847,0.00010485
4.959265,-5.29E-05,4.959265,0.000104658
4.960059,-3.71E-05,4.960059,0.000104244
4.960853,6.29E-05,4.960853,0.000103909
4.961647,0.000103395,4.961647,0.000103736
4.962441,0.000103731,4.962441,0.000103636
4.963235,0.000100877,4.963235,0.000103477
4.964029,7.50E-05,4.964029,0.000103426
4.964823,6.83E-05,4.964823,0.000103492
4.965618,3.91E-05,4.965618,0.000103561
4.966412,7.72E-06,4.966412,0.000103559
4.967206,3.51E-05,4.967206,0.000103483
4.968,1.12E-05,4.968,0.00010339
4.968794,-3.11E-05,4.968794,0.000103304
4.969588,-2.74E-05,4.969588,0.000103298
4.970382,-3.64E-05,4.970382,0.000103303
4.971177,-3.93E-05,4.971177,0.000103249
4.971971,-4.45E-05,4.971971,0.000103176
4.972764,-7.13E-05,4.972764,0.000103132
4.973559,-8.34E-05,4.973559,0.000103202
4.974353,-5.98E-05,4.974353,0.000103237
4.975147,-4.28E-05,4.975147,0.000103099
4.975941,6.71E-07,4.975941,0.000103028
4.976735,3.34E-05,4.976735,0.000103021
4.97753,2.87E-05,4.97753,0.000103035
4.978323,2.35E-05,4.978323,0.000103014
4.979117,-5.04E-07,4.979117,0.000103017
4.979912,-6.23E-05,4.979912,0.000103016
4.980706,-5.99E-05,4.980706,0.000103069
4.9815,-1.68E-06,4.9815,0.000103106
4.982294,1.19E-05,4.982294,0.000103084
4.983088,-4.45E-05,4.983088,0.000103085
4.983882,-9.95E-05,4.983882,0.000103099
4.984676,-0.000129412,4.984676,0.000103156
4.98547,-0.000134447,4.98547,0.000103282
4.986265,-0.000119677,4.986265,0.000103468
4.987059,-7.75E-05,4.987059,0.000103616
4.987853,-1.68E-07,4.987853,0.000103669
4.988647,7.89E-05,4.988647,0.000103662
4.989441,0.000143847,4.989441,0.000103711
4.990235,0.000160296,4.990235,0.000103901
4.991029,0.000145693,4.991029,0.000103947
4.991824,0.000109102,4.991824,0.000103829
4.992618,0.000122698,4.992618,0.000103589
4.993412,0.000115648,4.993412,0.000103529
4.994206,0.000113298,4.994206,0.000103731
4.995,3.34E-05,4.995,0.000103866
4.995794,-0.00011397,4.995794,0.000103728
4.996588,-0.000110277,4.996588,0.00010372
4.997382,3.54E-05,4.997382,0.000103728
4.998177,0.000101885,4.998177,0.000103468
4.998971,3.07E-05,4.998971,0.00010335
4.999764,-3.61E-05,4.999764,0.000103289
5.000559,-8.88E-05,5.000559,0.000103303
5.001353,-0.000148211,5.001353,0.00010316
5.002147,-0.000191852,5.002147,0.000103058
5.002941,-0.000172381,5.002941,0.00010311
5.003735,-0.000153582,5.003735,0.000103204
5.004529,-0.000200916,5.004529,0.000103452
5.005323,-0.00014284,5.005323,0.000104039
5.006117,-5.46E-05,5.006117,0.00010428
5.006912,2.94E-05,5.006912,0.000104132
5.007706,6.50E-05,5.007706,0.000103834
5.0085,6.36E-05,5.0085,0.000103598
5.009294,4.60E-05,5.009294,0.000103533
5.010088,2.75E-05,5.010088,0.000103562
5.010882,-4.87E-06,5.010882,0.000103527
5.011676,-4.77E-05,5.011676,0.000103324
5.012471,-0.00011162,5.012471,0.000103161
5.013265,-0.000170031,5.013265,0.000103245
5.014059,-0.000154254,5.014059,0.000103667
5.014853,-9.48E-05,5.014853,0.00010403
5.015647,-4.15E-05,5.015647,0.000104122
5.016441,-1.39E-05,5.016441,0.000104067
5.017235,8.90E-06,5.017235,0.000104015
5.018029,3.51E-05,5.018029,0.00010401
5.018824,8.61E-05,5.018824,0.000104022
5.019618,0.000141833,5.019618,0.000104131
5.020411,0.000162478,5.020411,0.000104422
5.021206,0.000198566,5.021206,0.000104722
5.022,0.000208301,5.022,0.000105095
5.022794,0.000180942,5.022794,0.000105417
5.023588,0.000167681,5.023588,0.000105416
5.024382,0.000133776,5.024382,0.000105245
5.025177,0.000107927,5.025177,0.000105064
5.02597,5.99E-05,5.02597,0.000104818
5.026765,-1.63E-05,5.026765,0.000104339
5.027559,-0.000113634,5.027559,0.000103934
5.028353,-0.000246235,5.028353,0.000103865
5.029147,-0.000229114,5.029147,0.000104681
5.029941,-0.000130922,5.029941,0.000105468
5.030735,-7.80E-05,5.030735,0.000105439
5.031529,-6.09E-05,5.031529,0.000104589
5.032323,-3.34E-05,5.032323,0.000102994
5.033118,2.06E-05,5.033118,0.000101309
5.033912,4.08E-05,5.033912,0.00010002
5.034706,2.80E-05,5.034706,9.91E-05
5.0355,3.51E-05,5.0355,9.83E-05
5.036294,2.92E-05,5.036294,9.78E-05
5.037088,-3.14E-05,5.037088,9.74E-05
5.037882,-4.45E-05,5.037882,9.72E-05
5.038676,-1.36E-05,5.038676,9.71E-05
5.039471,-5.99E-05,5.039471,9.71E-05
5.040265,-8.38E-05,5.040265,9.71E-05
5.041059,3.36E-07,5.041059,9.72E-05
5.041853,-1.26E-05,5.041853,9.71E-05
5.042647,-0.000124712,5.042647,9.70E-05
5.043441,-0.000126391,5.043441,9.71E-05
5.044235,-3.52E-06,5.044235,9.73E-05
5.045029,4.45E-05,5.045029,9.72E-05
5.045824,4.65E-05,5.045824,9.72E-05
5.046618,8.21E-05,5.046618,9.72E-05
5.047412,9.85E-05,5.047412,9.73E-05
5.048206,0.000121187,5.048206,9.72E-05
5.049,9.11E-05,5.049,9.68E-05
5.049794,6.43E-05,5.049794,9.63E-05
5.050588,0.000100206,5.050588,9.59E-05
5.051382,9.57E-06,5.051382,9.59E-05
5.052176,-0.000132265,5.052176,9.59E-05
5.05297,-0.000117998,5.05297,9.62E-05
5.053765,-7.13E-05,5.053765,9.64E-05
5.054559,-4.85E-05,5.054559,9.63E-05
5.055353,-4.62E-05,5.055353,9.63E-05
5.056147,-1.26E-05,5.056147,9.62E-05
5.056941,3.94E-05,5.056941,9.62E-05
5.057735,6.03E-05,5.057735,9.59E-05
5.058529,4.06E-05,5.058529,9.54E-05
5.059323,2.52E-05,5.059323,9.50E-05
5.060118,2.23E-05,5.060118,9.49E-05
5.060912,4.35E-05,5.060912,9.48E-05
5.061706,0.000104402,5.061706,9.47E-05
5.0625,9.82E-05,5.0625,9.46E-05
5.063294,1.85E-06,5.063294,9.46E-05
5.064088,-9.01E-05,5.064088,9.45E-05
5.064882,-8.76E-05,5.064882,9.46E-05
5.065676,-0.000124376,5.065676,9.48E-05
5.066471,-0.000132265,5.066471,9.50E-05
5.067265,-0.000114305,5.067265,9.53E-05
5.068059,-0.000167178,5.068059,9.55E-05
5.068853,-0.000221561,5.068853,9.58E-05
5.069647,-0.000142504,5.069647,9.65E-05
5.070441,-5.54E-06,5.070441,9.68E-05
5.071235,6.65E-05,5.071235,9.67E-05
5.072029,8.14E-05,5.072029,9.68E-05
5.072824,5.76E-05,5.072824,9.69E-05
5.073617,3.34E-05,5.073617,9.69E-05
5.074412,4.68E-05,5.074412,9.70E-05
5.075206,0.000107424,5.075206,9.69E-05
5.076,0.000134112,5.076,9.68E-05
5.076794,0.000120012,5.076794,9.70E-05
5.077588,0.000101549,5.077588,9.73E-05
5.078382,4.21E-05,5.078382,9.74E-05
5.079176,5.87E-06,5.079176,9.72E-05
5.07997,-2.06E-05,5.07997,9.70E-05
5.080765,-3.93E-05,5.080765,9.69E-05
5.081559,-6.41E-05,5.081559,9.69E-05
5.082353,-0.000135287,5.082353,9.70E-05
5.083147,-0.000148379,5.083147,9.72E-05
5.083941,-0.000139818,5.083941,9.75E-05
5.084735,-0.000127062,5.084735,9.78E-05
5.085529,-8.56E-05,5.085529,9.80E-05
5.086323,-4.80E-05,5.086323,9.80E-05
5.087118,-5.74E-05,5.087118,9.79E-05
5.087912,-3.05E-05,5.087912,9.80E-05
5.088706,3.68E-05,5.088706,9.80E-05
5.0895,8.27E-05,5.0895,9.79E-05
5.090294,0.000108934,5.090294,9.80E-05
5.091088,0.000134112,5.091088,9.82E-05
5.091882,0.000122026,5.091882,9.85E-05
5.092676,3.24E-05,5.092676,9.87E-05
5.093471,1.29E-05,5.093471,9.87E-05
5.094265,-1.85E-06,5.094265,9.87E-05
5.095059,-5.39E-05,5.095059,9.86E-05
5.095853,-4.52E-05,5.095853,9.87E-05
5.096647,-2.37E-05,5.096647,9.87E-05
5.097441,-1.01E-06,5.097441,9.87E-05
5.098235,1.83E-05,5.098235,9.87E-05
5.09903,1.80E-05,5.09903,9.86E-05
5.099823,-6.21E-06,5.099823,9.84E-05
5.100617,-3.98E-05,5.100617,9.83E-05
5.101412,-3.84E-05,5.101412,9.83E-05
5.102206,2.00E-05,5.102206,9.83E-05
5.103,3.24E-05,5.103,9.83E-05
5.103794,-9.23E-06,5.103794,9.81E-05
5.104588,-4.82E-05,5.104588,9.79E-05
5.105382,-7.74E-05,5.105382,9.79E-05
5.106176,-7.03E-05,5.106176,9.80E-05
5.10697,3.86E-06,5.10697,9.81E-05
5.107765,7.57E-05,5.107765,9.80E-05
5.108559,0.000103563,5.108559,9.81E-05
5.109353,9.65E-05,5.109353,9.82E-05
5.110147,0.000111284,5.110147,9.83E-05
5.110941,0.000135287,5.110941,9.83E-05
5.111735,0.000160632,5.111735,9.83E-05
5.112529,0.000185809,5.112529,9.86E-05
5.113324,0.00025832,5.113324,9.89E-05
5.114118,0.00030901,5.114118,9.98E-05
5.114912,0.000244221,5.114912,0.000101233
5.115706,0.000177081,5.115706,0.000102153
5.1165,0.000129412,5.1165,0.000102632
5.117294,2.43E-05,5.117294,0.000102839
5.118088,-6.66E-05,5.118088,0.000102831
5.118882,-0.000154925,5.118882,0.000102798
5.119677,-0.000251438,5.119677,0.000102724
5.120471,-0.000386221,5.120471,0.000103235
5.121264,-0.00053695,5.121264,0.000105189
5.122059,-0.000521172,5.122059,0.000109231
5.122853,-0.000389242,5.122853,0.000112792
5.123647,-0.000213001,5.123647,0.000114648
5.124441,-0.000102556,5.124441,0.000115247
5.125235,-0.000140993,5.125235,0.000115357
5.126029,-0.000181781,5.126029,0.000115534
5.126823,-0.000201251,5.126823,0.000115821
5.127617,-0.000185809,5.127617,0.000115976
5.128412,-3.19E-05,5.128412,0.000116008
5.129206,0.000103227,5.129206,0.000115855
5.13,9.05E-05,5.13,0.000115882
5.130794,-1.43E-05,5.130794,0.000115957
5.131588,-0.000128069,5.131588,0.000115956
5.132382,-0.000125383,5.132382,0.000116151
5.133176,8.90E-06,5.133176,0.000116297
5.133971,5.56E-05,5.133971,0.000116298
5.134765,-3.24E-05,5.134765,0.000116285
5.135559,-8.11E-05,5.135559,0.000116064
5.136353,-3.64E-05,5.136353,0.000115759
5.137147,7.27E-05,5.137147,0.000115325
5.137941,0.000132097,5.137941,0.000114893
5.138735,0.000121355,5.138735,0.000114641
5.139529,0.000110613,5.139529,0.000114404
5.140324,9.79E-05,5.140324,0.000114296
5.141118,0.000133272,5.141118,0.000114319
5.141912,0.000203265,5.141912,0.000114541
