X[s],"R BICEPS BRACHII: EMG 5",X[s],"R TRICEPS BRACHII: EMG 6"
0.3517941,-0.0001201801,0.3517941,-3.189136E-06
0.3525882,-0.0001273976,0.3525882,-4.028382E-06
0.3533823,-0.000128069,0.3533823,-9.567407E-06
0.3541765,-0.000121355,0.3541765,-5.203327E-06
0.3549706,-0.0001028916,0.3549706,-2.18204E-06
0.3557647,-8.744946E-05,0.3557647,-4.867628E-06
0.3565588,-9.214923E-05,0.3565588,2.517739E-06
0.3573529,-7.73785E-05,0.3573529,6.210422E-06
0.3581471,-5.62295E-05,0.3581471,7.721065E-06
0.3589412,-4.280156E-05,0.3589412,5.706874E-06
0.3597353,-1.258869E-05,0.3597353,-4.867628E-06
0.3605294,2.064546E-05,0.3605294,-1.661708E-05
0.3613235,5.656519E-05,0.3613235,-2.24918E-05
0.3621176,5.52224E-05,0.3621176,-1.695277E-05
0.3629118,3.474479E-05,0.3629118,-1.863127E-05
0.3637059,2.333104E-05,0.3637059,-2.098116E-05
0.3645,5.320821E-05,0.3645,-1.074235E-05
0.3652941,8.157473E-05,0.3652941,-1.678492E-07
0.3660882,3.709468E-05,0.3660882,-4.867628E-06
0.3668824,-2.635233E-05,0.3668824,-1.661708E-05
0.3676765,-4.716563E-05,0.3676765,-1.644922E-05
0.3684706,-3.37377E-05,0.3684706,-1.007095E-05
0.3692647,9.231709E-06,0.3692647,-2.853437E-06
0.3700588,5.891508E-05,0.3700588,8.392462E-07
0.3708529,6.965744E-05,0.3708529,-1.007095E-06
0.3716471,6.025788E-05,0.3716471,8.224612E-06
0.3724412,5.656519E-05,0.3724412,1.930266E-05
0.3732353,5.001907E-05,0.3732353,2.316319E-05
0.3740294,4.414435E-05,0.3740294,1.930266E-05
0.3748235,3.440909E-05,0.3748235,1.493858E-05
0.3756177,2.752728E-05,0.3756177,8.89601E-06
0.3764118,1.19173E-05,0.3764118,-8.392462E-07
0.3772059,-2.735943E-05,0.3772059,-1.678492E-06
0.378,-7.100023E-05,0.378,2.517739E-06
0.3787941,-9.970245E-05,0.3787941,5.035477E-07
0.3795882,-9.517052E-05,0.3795882,-1.678492E-07
0.3803824,-8.946365E-05,0.3803824,-1.174945E-06
0.3811765,-5.891508E-05,0.3811765,-2.517739E-06
0.3819706,1.510643E-05,0.3819706,1.174945E-06
0.3827647,0.0001337758,0.3827647,-2.18204E-06
0.3835588,0.0002623484,0.3835588,-9.567407E-06
0.3843529,0.0002897078,0.3843529,-1.292439E-05
0.3851471,0.0001628138,0.3851471,-1.426719E-05
0.3859412,2.534523E-05,0.3859412,-1.393149E-05
0.3867353,-4.867628E-06,0.3867353,-1.225299E-05
0.3875294,6.395056E-05,0.3875294,-8.560311E-06
0.3883235,0.0001257191,0.3883235,-1.393149E-05
0.3891176,0.0001341115,0.3891176,-1.762417E-05
0.3899118,4.783703E-05,0.3899118,-1.644922E-05
0.3907059,-1.02388E-05,0.3907059,-1.628138E-05
0.3915,7.217518E-06,0.3915,-8.560311E-06
0.3922941,5.035477E-05,0.3922941,-4.867628E-06
0.3930882,7.754635E-05,0.3930882,-1.510643E-06
0.3938823,3.524834E-05,0.3938823,4.867628E-06
0.3946765,-2.198825E-05,0.3946765,3.524834E-06
0.3954706,-4.129091E-05,0.3954706,-8.392462E-07
0.3962647,-5.656519E-05,0.3962647,-8.392462E-06
0.3970588,-8.476387E-05,0.3970588,-1.292439E-05
0.3978529,-9.584192E-05,0.3978529,-1.326009E-05
0.398647,-8.610666E-05,0.398647,-1.829557E-05
0.3994412,-8.879225E-05,0.3994412,-2.131685E-05
0.4002353,-0.0001022202,0.4002353,-1.812772E-05
0.4010294,-0.0001022202,0.4010294,-1.712062E-05
0.4018235,-7.637141E-05,0.4018235,-1.695277E-05
0.4026176,-6.982528E-05,0.4026176,-1.829557E-05
0.4034117,-7.67071E-05,0.4034117,-1.896696E-05
0.4042059,-0.0001027237,0.4042059,-1.594568E-05
0.405,-0.0001171588,0.405,-9.903105E-06
0.4057941,-9.567407E-05,0.4057941,-1.326009E-05
0.4065882,-7.217517E-05,0.4065882,-1.225299E-05
0.4073823,-6.495765E-05,0.4073823,-1.225299E-05
0.4081765,-6.764325E-05,0.4081765,-7.217518E-06
0.4089706,-7.200732E-05,0.4089706,-6.54612E-06
0.4097647,-3.30663E-05,0.4097647,-1.02388E-05
0.4105588,9.785611E-05,0.4105588,-1.493858E-05
0.4113529,0.0002401923,0.4113529,-9.903105E-06
0.412147,0.0003043107,0.412147,3.524834E-06
0.4129412,0.000276112,0.4129412,1.846342E-06
0.4137353,0.0001727169,0.4137353,-2.517739E-06
0.4145294,0.0001032273,0.4145294,-4.867628E-06
0.4153235,9.550622E-05,0.4153235,-4.699779E-06
0.4161176,6.965744E-05,0.4161176,-1.15816E-05
0.4169118,1.762417E-05,0.4169118,-1.292439E-05
0.4177059,-3.743038E-05,0.4177059,-8.560311E-06
0.4185,-8.224613E-05,0.4185,-7.553216E-06
0.4192941,-0.0001062486,0.4192941,-8.224612E-06
0.4200882,-0.0001116197,0.4200882,-1.678492E-07
0.4208823,-0.0001270619,0.4208823,4.867628E-06
0.4216765,-0.0001344472,0.4216765,1.074235E-05
0.4224706,-0.000105745,0.4224706,1.460288E-05
0.4232647,-4.045167E-05,0.4232647,1.15816E-05
0.4240588,2.081331E-05,0.4240588,8.392462E-07
0.4248529,2.24918E-05,0.4248529,-3.524834E-06
0.4256471,-6.596475E-05,0.4256471,-1.510643E-06
0.4264412,-0.0001374685,0.4264412,6.210422E-06
0.4272353,-0.0001245441,0.4272353,6.210422E-06
0.4280294,-6.54612E-05,0.4280294,2.517739E-06
0.4288235,-4.49836E-05,0.4288235,-5.706874E-06
0.4296176,-2.366674E-05,0.4296176,-6.54612E-06
0.4304118,7.032883E-05,0.4304118,-4.867628E-06
0.4312059,0.0001834592,0.4312059,-1.678492E-07
0.432,0.0002507668,0.432,7.385367E-06
0.4327941,0.0002012512,0.4327941,1.309224E-05
0.4335882,8.627451E-05,0.4335882,1.19173E-05
