X[s],"R BICEPS BRACHII: EMG 5",X[s],"R TRICEPS BRACHII: EMG 6"
1.983706,-4.867628E-06,1.983706,4.196231E-06
1.9845,-3.021286E-06,1.9845,1.225299E-05
1.985294,-9.567407E-06,1.985294,1.544213E-05
1.986088,-1.628138E-05,1.986088,1.812772E-05
1.986882,-1.359579E-05,1.986882,2.047761E-05
1.987677,-1.174945E-05,1.987677,2.098116E-05
1.988471,-1.510643E-05,1.988471,1.460288E-05
1.989265,-1.728847E-05,1.989265,1.359579E-05
1.990059,-1.225299E-05,1.990059,2.333104E-05
1.990853,-1.275654E-05,1.990853,2.265965E-05
1.991647,-1.359579E-05,1.991647,1.09102E-05
1.992441,-1.426719E-05,1.992441,-1.09102E-05
1.993235,-1.560998E-05,1.993235,-1.15816E-05
1.994029,-1.594568E-05,1.994029,-5.035477E-07
1.994823,-1.644922E-05,1.994823,2.803082E-05
1.995618,-1.795987E-05,1.995618,5.690089E-05
1.996412,-1.812772E-05,1.996412,6.596475E-05
1.997206,-1.728847E-05,1.997206,5.673304E-05
1.998,-1.795987E-05,1.998,2.18204E-05
1.998794,-1.359579E-05,1.998794,-2.433814E-05
1.999588,-5.874723E-06,1.999588,-6.378271E-06
2.000382,-4.196231E-06,2.000382,1.493858E-05
2.001176,-5.706874E-06,2.001176,-4.196231E-06
2.001971,-9.063859E-06,2.001971,-9.567407E-06
2.002765,-1.309224E-05,2.002765,2.165255E-05
2.003559,-1.326009E-05,2.003559,2.064546E-05
2.004353,-1.174945E-05,2.004353,-9.903105E-06
2.005147,-1.628138E-05,2.005147,-1.846342E-05
2.005941,-1.795987E-05,2.005941,1.107805E-05
2.006735,-1.09102E-05,2.006735,-6.277562E-05
2.007529,-4.196231E-06,2.007529,-5.48867E-05
2.008323,-2.853437E-06,2.008323,-2.920577E-05
2.009118,-8.392462E-06,2.009118,-2.870222E-05
2.009912,-1.560998E-05,2.009912,-2.601663E-05
2.010706,-1.510643E-05,2.010706,-3.189136E-05
2.0115,-1.19173E-05,2.0115,-3.508049E-05
2.012294,-8.224612E-06,2.012294,-2.349889E-05
2.013088,-2.685588E-06,2.013088,-7.721065E-06
2.013882,-3.692683E-06,2.013882,-8.392462E-07
2.014676,-5.539025E-06,2.014676,-3.356985E-06
2.015471,-4.196231E-06,2.015471,-5.203327E-06
2.016265,-1.846342E-06,2.016265,-5.035477E-06
2.017059,-3.860533E-06,2.017059,-6.210422E-06
2.017853,-6.881819E-06,2.017853,1.174945E-06
2.018647,-6.881819E-06,2.018647,9.903105E-06
2.019441,-6.881819E-06,2.019441,5.874723E-06
2.020235,-4.196231E-06,2.020235,-1.678492E-07
2.021029,-1.846342E-06,2.021029,-7.217518E-06
2.021823,-4.867628E-06,2.021823,-1.795987E-05
2.022618,-1.09102E-05,2.022618,-3.508049E-05
2.023412,-1.258869E-05,2.023412,-6.025788E-05
2.024206,-1.12459E-05,2.024206,-5.52224E-05
2.025,-7.553216E-06,2.025,-2.400244E-05
2.025794,-1.040665E-05,2.025794,-9.231709E-06
2.026588,-1.309224E-05,2.026588,6.54612E-06
2.027382,-1.426719E-05,2.027382,2.702373E-05
2.028177,-1.05745E-05,2.028177,5.48867E-05
2.02897,-1.05745E-05,2.02897,-5.539025E-06
2.029765,-6.378271E-06,2.029765,-8.375677E-05
2.030559,2.853437E-06,2.030559,-1.678492E-07
2.031353,-1.678492E-07,2.031353,-8.89601E-06
2.032147,-8.392462E-07,2.032147,-3.877317E-05
2.032941,-1.846342E-06,2.032941,-3.944457E-05
2.033735,-5.706874E-06,2.033735,-2.433814E-05
2.034529,-5.203327E-06,2.034529,-1.242084E-05
2.035323,-1.510643E-06,2.035323,-3.524834E-06
2.036118,-2.014191E-06,2.036118,9.231709E-06
2.036912,-3.021286E-06,2.036912,-6.54612E-06
2.037706,-7.049668E-06,2.037706,-3.508049E-05
2.0385,-9.735256E-06,2.0385,-1.326009E-05
2.039294,-7.217518E-06,2.039294,1.863127E-05
2.040088,-6.881819E-06,2.040088,2.853437E-05
2.040882,-1.19173E-05,2.040882,-1.05745E-05
2.041677,-1.258869E-05,2.041677,-1.326009E-05
2.04247,-1.493858E-05,2.04247,-2.937362E-05
2.043265,-1.292439E-05,2.043265,-2.870222E-05
2.044059,-1.09102E-05,2.044059,2.853437E-06
2.044853,-1.225299E-05,2.044853,2.702373E-05
2.045647,-1.376364E-05,2.045647,3.877317E-05
2.046441,-1.762417E-05,2.046441,2.18204E-05
2.047235,-1.930266E-05,2.047235,-5.001907E-05
2.048029,-1.258869E-05,2.048029,-7.402152E-05
2.048824,-8.224612E-06,2.048824,-4.515145E-05
2.049618,-9.231709E-06,2.049618,-2.1149E-05
2.050412,-1.695277E-05,2.050412,-8.392462E-07
2.051206,-1.930266E-05,2.051206,-1.09102E-05
2.052,-1.09102E-05,2.052,-6.042573E-06
2.052794,-3.189136E-06,2.052794,-2.030976E-05
2.053588,-2.18204E-06,2.053588,-5.790799E-05
2.054382,-4.867628E-06,2.054382,-2.987716E-05
2.055176,-6.042573E-06,2.055176,2.836652E-05
2.055971,-3.021286E-06,2.055971,4.229801E-05
2.056765,2.349889E-06,2.056765,2.030976E-05
2.057559,-1.846342E-06,2.057559,1.493858E-05
2.058353,-4.699779E-06,2.058353,1.527428E-05
2.059147,-4.196231E-06,2.059147,2.970932E-05
2.059941,-8.89601E-06,2.059941,1.913481E-05
2.060735,-9.567407E-06,2.060735,6.54612E-06
2.061529,-5.203327E-06,2.061529,-1.594568E-05
2.062324,-1.846342E-06,2.062324,-8.89601E-06
2.063118,2.349889E-06,2.063118,3.071641E-05
2.063912,6.54612E-06,2.063912,4.33051E-05
2.064706,5.706874E-06,2.064706,3.793393E-05
2.0655,-2.18204E-06,2.0655,-1.493858E-05
2.066294,-4.867628E-06,2.066294,-1.577783E-05
2.067088,-6.042573E-06,2.067088,-1.510643E-06
2.067882,-8.224612E-06,2.067882,-2.735943E-05
2.068676,-8.89601E-06,2.068676,1.174945E-05
2.069471,-8.224612E-06,2.069471,3.810178E-05
2.070265,-7.553216E-06,2.070265,2.517739E-06
2.071059,-9.231709E-06,2.071059,-2.601663E-05
2.071853,-8.560311E-06,2.071853,-3.071641E-05
2.072647,-1.107805E-05,2.072647,8.728161E-06
2.073441,-2.047761E-05,2.073441,7.553216E-06
2.074235,-2.601663E-05,2.074235,-1.510643E-05
2.075029,-2.383459E-05,2.075029,-3.27306E-05
2.075824,-2.635233E-05,2.075824,-2.769513E-05
2.076618,-2.987716E-05,2.076618,-2.047761E-05
2.077412,-2.903792E-05,2.077412,-3.843748E-05
2.078206,-2.853437E-05,2.078206,-9.349202E-05
2.079,-2.652018E-05,2.079,-3.3402E-05
2.079794,-1.795987E-05,2.079794,7.888914E-06
2.080588,-1.258869E-05,2.080588,1.12459E-05
2.081382,-1.393149E-05,2.081382,-9.231709E-06
2.082176,-1.829557E-05,2.082176,-2.18204E-06
2.082971,-1.812772E-05,2.082971,2.803082E-05
2.083765,-1.560998E-05,2.083765,9.231709E-06
2.084559,-1.980621E-05,2.084559,-1.292439E-05
2.085353,-1.661708E-05,2.085353,-2.433814E-05
2.086147,-1.225299E-05,2.086147,-4.850843E-05
2.086941,-3.189136E-06,2.086941,-5.320821E-05
2.087735,-6.713969E-07,2.087735,-2.24918E-05
2.088529,1.846342E-06,2.088529,6.210422E-06
2.089324,2.853437E-06,2.089324,4.531929E-06
2.090118,3.860533E-06,2.090118,4.028382E-06
2.090912,-1.678492E-07,2.090912,1.896696E-05
2.091706,2.014191E-06,2.091706,2.18204E-05
2.0925,1.510643E-06,2.0925,1.594568E-05
2.093294,-1.342794E-06,2.093294,1.359579E-05
2.094088,-1.510643E-06,2.094088,1.225299E-05
2.094882,-5.539025E-06,2.094882,1.258869E-05
2.095676,-8.560311E-06,2.095676,9.903105E-06
2.096471,-8.89601E-06,2.096471,7.217518E-06
2.097265,-1.359579E-05,2.097265,-1.795987E-05
2.098059,-1.829557E-05,2.098059,-4.179446E-05
2.098853,-2.098116E-05,2.098853,-6.999313E-05
2.099647,-2.299535E-05,2.099647,-0.0001131304
2.100441,-1.913481E-05,2.100441,-9.718471E-05
2.101235,-1.12459E-05,2.101235,3.474479E-05
2.102029,-8.392462E-07,2.102029,7.872129E-05
2.102823,7.721065E-06,2.102823,1.02388E-05
2.103618,7.553216E-06,2.103618,-1.05745E-05
2.104412,3.692683E-06,2.104412,1.510643E-06
2.105206,-1.846342E-06,2.105206,3.709468E-05
2.106,-1.258869E-05,2.106,1.930266E-05
2.106794,-1.762417E-05,2.106794,-1.376364E-05
2.107588,-2.18204E-05,2.107588,1.309224E-05
2.108382,-3.608759E-05,2.108382,3.675899E-05
2.109176,-5.152972E-05,2.109176,3.474479E-05
2.109971,-6.462196E-05,2.109971,-8.224612E-06
2.110765,-7.838559E-05,2.110765,-7.956054E-05
2.111559,-7.402152E-05,2.111559,-6.697185E-05
2.112353,-3.810178E-05,2.112353,2.265965E-05
2.113147,3.23949E-05,2.113147,5.220111E-05
2.113941,0.0001012131,2.113941,6.260777E-05
2.114735,0.0001334401,2.114735,3.810178E-05
2.115529,0.0001257191,2.115529,3.172351E-05
2.116323,7.368582E-05,2.116323,3.004501E-05
2.117118,1.19173E-05,2.117118,6.713969E-06
2.117912,-1.795987E-05,2.117912,-2.467384E-05
2.118706,-2.819867E-05,2.118706,-3.155566E-05
2.1195,-3.508049E-05,2.1195,-3.877317E-05
2.120294,-3.256275E-05,2.120294,-9.231708E-05
2.121088,-2.198825E-05,2.121088,-5.287251E-05
2.121882,-1.493858E-05,2.121882,2.349889E-06
2.122676,-1.174945E-05,2.122676,-1.258869E-05
2.123471,-4.867628E-06,2.123471,-5.539025E-06
2.124265,-9.567407E-06,2.124265,2.517739E-06
2.125059,-1.980621E-05,2.125059,5.371176E-06
2.125853,-3.105211E-05,2.125853,-1.19173E-05
2.126647,-3.776608E-05,2.126647,-3.138781E-05
2.127441,-3.877317E-05,2.127441,-4.867628E-06
2.128235,-3.021286E-05,2.128235,1.275654E-05
2.129029,-1.594568E-05,2.129029,1.460288E-05
2.129823,-1.594568E-05,2.129823,-2.568093E-05
2.130618,-1.359579E-05,2.130618,-3.20592E-05
2.131412,-1.19173E-05,2.131412,-6.361486E-05
2.132206,-1.02388E-05,2.132206,-0.0001062486
2.133,-5.539025E-06,2.133,-0.0001153124
2.133794,-8.224612E-06,2.133794,-8.006408E-05
2.134588,-8.89601E-06,2.134588,-2.366674E-05
2.135382,-5.874723E-06,2.135382,1.460288E-05
2.136176,-8.728161E-06,2.136176,5.891508E-05
2.136971,-6.54612E-06,2.136971,0.0001267262
2.137765,-1.02388E-05,2.137765,0.0001070878
2.138559,-2.1149E-05,2.138559,5.690089E-05
2.139353,-2.198825E-05,2.139353,2.131685E-05
2.140147,-2.198825E-05,2.140147,-7.402152E-05
2.140941,-2.383459E-05,2.140941,-6.092927E-05
2.141735,-2.903792E-05,2.141735,2.198825E-05
2.142529,-3.793393E-05,2.142529,-1.493858E-05
2.143323,-4.045167E-05,2.143323,-3.776608E-05
2.144118,-3.843748E-05,2.144118,5.52224E-05
2.144912,-3.172351E-05,2.144912,6.025788E-05
2.145706,-2.803082E-05,2.145706,2.265965E-05
2.1465,-2.568093E-05,2.1465,-1.947051E-05
2.147294,-2.500954E-05,2.147294,-3.105211E-05
2.148088,-1.980621E-05,2.148088,8.89601E-06
2.148882,-1.728847E-05,2.148882,-1.510643E-06
2.149676,-1.258869E-05,2.149676,-2.584878E-05
2.15047,-7.217518E-06,2.15047,-3.038071E-05
2.151265,-6.042573E-06,2.151265,-6.881819E-06
2.152059,-5.203327E-06,2.152059,1.292439E-05
2.152853,6.210422E-06,2.152853,-2.735943E-05
2.153647,2.198825E-05,2.153647,-9.752041E-05
2.154441,3.508049E-05,2.154441,-7.016098E-05
2.155235,4.162661E-05,2.155235,1.309224E-05
2.156029,4.313725E-05,2.156029,3.40734E-05
2.156823,4.33051E-05,2.156823,-3.524834E-05
2.157618,4.682994E-05,2.157618,-2.333104E-05
2.158412,3.071641E-05,2.158412,1.678492E-07
2.159206,9.567407E-06,2.159206,2.18204E-06
2.16,2.853437E-06,2.16,5.203327E-06
2.160794,-1.09102E-05,2.160794,2.18204E-06
2.161588,-3.994812E-05,2.161588,-1.460288E-05
2.162382,-6.361486E-05,2.162382,-4.246586E-05
2.163177,-7.133593E-05,2.163177,-6.025788E-05
2.16397,-6.260777E-05,2.16397,-7.469291E-05
2.164765,-4.112306E-05,2.164765,-9.98703E-05
2.165559,-2.165255E-05,2.165559,-6.932174E-05
2.166353,-1.326009E-05,2.166353,-5.421531E-05
2.167147,-7.888914E-06,2.167147,6.713969E-07
2.167941,-1.242084E-05,2.167941,2.769513E-05
2.168735,-2.433814E-05,2.168735,-7.553216E-06
2.169529,-2.668803E-05,2.169529,1.812772E-05
2.170324,-1.762417E-05,2.170324,1.510643E-05
2.171118,4.867628E-06,2.171118,-3.37377E-05
2.171912,2.584878E-05,2.171912,-8.207828E-05
2.172706,3.810178E-05,2.172706,-4.196231E-06
2.1735,4.934768E-05,2.1735,5.790799E-05
2.174294,5.48867E-05,2.174294,2.21561E-05
2.175088,5.220111E-05,2.175088,1.12459E-05
2.175882,4.666209E-05,2.175882,2.618448E-05
2.176677,4.347295E-05,2.176677,4.985122E-05
2.17747,3.608759E-05,2.17747,3.105211E-05
2.178265,1.863127E-05,2.178265,-3.860533E-06
2.179059,5.203327E-06,2.179059,-1.510643E-05
2.179853,-4.36408E-06,2.179853,2.668803E-05
2.180647,-1.326009E-05,2.180647,5.270466E-05
2.181441,-2.366674E-05,2.181441,3.289845E-05
2.182235,-3.776608E-05,2.182235,-1.510643E-06
2.183029,-4.985122E-05,2.183029,-1.863127E-05
2.183824,-4.850843E-05,2.183824,-1.896696E-05
2.184618,-3.575189E-05,2.184618,1.829557E-05
2.185412,-3.524834E-05,2.185412,3.793393E-05
2.186206,-2.954147E-05,2.186206,6.529335E-05
2.187,-2.769513E-05,2.187,8.610666E-05
2.187794,-4.380865E-05,2.187794,6.495765E-05
2.188588,-4.448005E-05,2.188588,-0.0001022202
2.189382,-3.860533E-05,2.189382,-8.610666E-05
2.190176,-5.085832E-05,2.190176,3.155566E-05
2.190971,-7.100023E-05,2.190971,-1.527428E-05
2.191765,-9.097429E-05,2.191765,-9.382772E-05
2.192559,-0.0001176623,2.192559,-7.267872E-05
2.193353,-0.0001376364,2.193353,-7.100023E-05
2.194147,-0.0001505608,2.194147,-7.469291E-05
2.194941,-0.0001478752,2.194941,-3.27306E-05
2.195735,-0.0001097734,2.195735,-1.225299E-05
2.196529,-2.014191E-05,2.196529,-3.524834E-06
2.197324,6.730755E-05,2.197324,8.560311E-06
2.198118,0.0001307546,2.198118,2.1149E-05
2.198912,0.0001341115,2.198912,4.531929E-06
2.199706,0.0001188373,2.199706,-1.997406E-05
2.2005,0.0001260548,2.2005,-8.560311E-06
2.201294,0.0001270619,2.201294,-3.642328E-05
2.202088,9.584192E-05,2.202088,-5.169757E-05
2.202882,3.944457E-05,2.202882,-5.119402E-05
2.203676,2.937362E-05,2.203676,-6.881819E-06
2.204471,3.944457E-05,2.204471,3.877317E-05
2.205265,1.12459E-05,2.205265,2.803082E-05
2.206059,-3.860533E-05,2.206059,1.359579E-05
2.206853,-7.888914E-05,2.206853,1.997406E-05
2.207647,-9.584192E-05,2.207647,1.863127E-05
2.208441,-9.970245E-05,2.208441,-3.30663E-05
2.209235,-0.0001082628,2.209235,-9.181353E-05
2.210029,-9.315633E-05,2.210029,-0.0001092699
2.210824,-4.917983E-05,2.210824,-4.582284E-05
2.211618,1.510643E-06,2.211618,-1.359579E-05
2.212412,3.944457E-05,2.212412,1.15816E-05
2.213206,6.562905E-05,2.213206,1.426719E-05
2.214,7.402152E-05,2.214,-1.846342E-06
2.214794,6.529335E-05,2.214794,-4.129091E-05
2.215588,5.891508E-05,2.215588,-3.541619E-05
2.216382,6.478981E-05,2.216382,-1.963836E-05
2.217176,7.301442E-05,2.217176,5.018692E-05
2.217971,6.663615E-05,2.217971,4.766919E-05
2.218765,5.152972E-05,2.218765,2.937362E-05
2.219559,3.591974E-05,2.219559,3.608759E-05
2.220353,1.527428E-05,2.220353,1.846342E-05
2.221147,-1.779202E-05,2.221147,4.380865E-05
2.221941,-4.045167E-05,2.221941,6.797894E-05
2.222735,-5.723659E-05,2.222735,-1.980621E-05
2.223529,-6.831464E-05,2.223529,-2.853437E-06
2.224324,-8.023193E-05,2.224324,1.594568E-05
2.225118,-9.147784E-05,2.225118,9.231709E-06
2.225912,-9.080644E-05,2.225912,7.267872E-05
2.226706,-7.838559E-05,2.226706,4.280156E-05
2.2275,-5.891508E-05,2.2275,5.404745E-05
2.228294,-5.152972E-05,2.228294,4.515145E-05
2.229088,-4.934768E-05,2.229088,-2.098116E-05
2.229882,-4.783703E-05,2.229882,8.560311E-06
2.230676,-4.448005E-05,2.230676,3.810178E-05
2.231471,-4.011597E-05,2.231471,1.930266E-05
2.232265,-2.349889E-05,2.232265,-1.510643E-06
2.233059,-6.210422E-06,2.233059,-1.342794E-05
2.233853,1.19173E-05,2.233853,-2.030976E-05
2.234647,2.702373E-05,2.234647,-1.695277E-05
2.235441,2.299535E-05,2.235441,-2.366674E-05
2.236235,2.853437E-06,2.236235,-4.145876E-05
2.237029,-2.568093E-05,2.237029,-5.001907E-05
2.237823,-6.428626E-05,2.237823,-3.793393E-05
2.238618,-0.0001032273,2.238618,-2.333104E-05
2.239412,-0.000121355,2.239412,-3.40734E-05
2.240206,-0.0001119554,2.240206,-1.661708E-05
2.241,-0.0001015488,2.241,3.927672E-05
2.241794,-8.577096E-05,2.241794,8.207828E-05
2.242588,-0.0001230335,2.242588,5.253681E-05
2.243382,-0.0001582818,2.243382,2.970932E-05
2.244176,-9.365987E-05,2.244176,-1.174945E-06
2.244971,0.0001129625,2.244971,-5.304036E-05
2.245765,0.0003835355,2.245765,-7.80499E-05
2.246559,0.0005419852,2.246559,-7.032883E-05
2.247353,0.0004550393,2.247353,-2.198825E-05
2.248147,0.0002378424,2.248147,-1.292439E-05
2.248941,4.481575E-05,2.248941,8.392462E-06
2.249735,-8.207828E-05,2.249735,5.58938E-05
2.250529,-0.0001550927,2.250529,-4.867628E-06
2.251323,-0.0001953765,2.251323,-2.349889E-05
2.252118,-0.0002138399,2.252118,1.661708E-05
2.252912,-0.0001680171,2.252912,2.735943E-05
2.253706,-8.073549E-05,2.253706,-1.712062E-05
2.2545,-2.853437E-06,2.2545,-1.980621E-05
2.255294,4.649424E-05,2.255294,2.047761E-05
2.256088,7.77142E-05,2.256088,2.433814E-05
2.256882,9.365987E-05,2.256882,3.30663E-05
2.257676,9.517052E-05,2.257676,-4.867628E-06
2.258471,7.972839E-05,2.258471,-3.726253E-05
2.259265,4.246586E-05,2.259265,3.810178E-05
2.260059,5.874723E-06,2.260059,2.937362E-05
2.260853,-2.685588E-05,2.260853,5.48867E-05
2.261647,-5.55581E-05,2.261647,8.375677E-05
2.262441,-8.644236E-05,2.262441,-6.562905E-05
2.263235,-0.0001176623,2.263235,-0.0002019226
2.264029,-0.0001332723,2.264029,-0.0001307546
2.264823,-0.0001455253,2.264823,-2.467384E-05
2.265618,-0.0001490501,2.265618,-3.004501E-05
2.266412,-0.0001181659,2.266412,5.874723E-06
2.267206,-3.30663E-05,2.267206,7.637141E-05
2.268,7.838559E-05,2.268,5.337606E-05
2.268794,0.0001495537,2.268794,-2.131685E-05
2.269588,0.0001644923,2.269588,3.172351E-05
2.270382,0.0001111162,2.270382,4.951553E-05
2.271176,2.433814E-05,2.271176,-2.467384E-05
2.271971,-3.726253E-05,2.271971,-8.308538E-05
2.272765,-7.435722E-05,2.272765,-8.577096E-05
2.273559,-0.0001037308,2.273559,6.881819E-06
2.274353,-0.0001044022,2.274353,-1.846342E-06
2.275147,-8.610666E-05,2.275147,-8.224613E-05
2.275941,-8.207828E-05,2.275941,-0.0001028916
2.276735,-9.567407E-05,2.276735,-7.418937E-05
2.277529,-0.0001237049,2.277529,-1.661708E-05
2.278323,-0.000124712,2.278323,3.474479E-05
2.279118,-9.416342E-05,2.279118,3.474479E-05
2.279912,-5.38796E-05,2.279912,2.484169E-05
2.280706,-1.107805E-05,2.280706,2.836652E-05
2.2815,3.021286E-05,2.2815,-5.203327E-06
2.282294,8.358892E-05,2.282294,-3.575189E-05
2.283088,0.0001401541,2.283088,-7.435722E-05
2.283882,0.000152575,2.283882,-2.903792E-05
2.284677,0.000105745,2.284677,-7.721065E-06
2.28547,4.129091E-05,2.28547,-8.224612E-06
2.286265,2.534523E-05,2.286265,-2.517739E-06
2.287059,6.730755E-05,2.287059,-6.881819E-06
2.287853,9.449913E-05,2.287853,1.15816E-05
2.288647,5.421531E-05,2.288647,2.735943E-05
2.289441,-1.309224E-05,2.289441,5.673304E-05
2.290235,-4.045167E-05,2.290235,6.327916E-05
2.291029,-4.548714E-05,2.291029,3.843748E-05
2.291823,-5.253681E-05,2.291823,2.366674E-05
2.292618,-5.119402E-05,2.292618,2.030976E-05
2.293412,-4.599069E-05,2.293412,7.553216E-06
2.294206,-3.877317E-05,2.294206,2.098116E-05
2.295,-3.709468E-05,2.295,1.141375E-05
2.295794,-4.061952E-05,2.295794,-2.735943E-05
2.296588,-4.716563E-05,2.296588,-8.744946E-05
2.297382,-5.186542E-05,2.297382,-0.0001567712
2.298177,-4.213016E-05,2.298177,-0.0001065843
2.29897,-1.829557E-05,2.29897,3.776608E-05
2.299765,5.874723E-06,2.299765,5.62295E-05
2.300559,1.812772E-05,2.300559,4.078737E-05
2.301353,2.534523E-05,2.301353,6.948959E-05
2.302147,3.575189E-05,2.302147,0.000102388
2.302941,3.37377E-05,2.302941,8.912795E-05
2.303735,2.735943E-05,2.303735,9.718471E-05
2.304529,2.14847E-05,2.304529,5.253681E-05
2.305324,1.611353E-05,2.305324,-1.05745E-05
2.306118,7.217518E-06,2.306118,-8.509956E-05
2.306912,-2.18204E-06,2.306912,-0.0001854734
2.307706,-1.09102E-05,2.307706,-0.0002002441
2.3085,-1.779202E-05,2.3085,-0.0001310903
2.309294,-2.534523E-05,2.309294,1.846342E-06
2.310088,-2.786297E-05,2.310088,5.471885E-05
2.310882,-2.903792E-05,2.310882,3.37377E-05
2.311677,-3.440909E-05,2.311677,-5.035477E-06
2.31247,-4.179446E-05,2.31247,3.675899E-05
2.313265,-3.978027E-05,2.313265,3.3402E-05
2.314059,-3.038071E-05,2.314059,5.58938E-05
2.314853,-2.14847E-05,2.314853,5.891508E-05
2.315647,-2.030976E-05,2.315647,4.867628E-06
2.316441,-1.493858E-05,2.316441,6.428626E-05
2.317235,-9.231709E-06,2.317235,9.567407E-05
2.318029,-1.09102E-05,2.318029,1.947051E-05
2.318824,-1.342794E-05,2.318824,-9.349202E-05
2.319618,-1.040665E-05,2.319618,-0.0001315938
2.320412,-1.02388E-05,2.320412,-0.0001072557
2.321206,-1.393149E-05,2.321206,-7.754635E-05
2.322,-1.007095E-05,2.322,-3.30663E-05
2.322794,-1.02388E-05,2.322794,-5.925078E-05
2.323588,-6.378271E-06,2.323588,-3.709468E-05
2.324382,-3.189136E-06,2.324382,-7.452507E-05
2.325176,-6.378271E-06,2.325176,-0.0001267262
2.325971,-3.860533E-06,2.325971,-6.797894E-05
2.326765,-7.217518E-06,2.326765,-3.37377E-05
2.327559,-1.594568E-05,2.327559,-7.872129E-05
2.328353,-2.098116E-05,2.328353,-6.529335E-05
2.329147,-1.628138E-05,2.329147,-4.313725E-05
2.329941,-1.628138E-05,2.329941,-4.716563E-05
2.330735,-1.292439E-05,2.330735,6.898604E-05
2.331529,-2.131685E-05,2.331529,0.000191516
2.332324,-2.450599E-05,2.332324,0.000142504
2.333118,-2.198825E-05,2.333118,-4.196231E-05
2.333912,-1.930266E-05,2.333912,-2.719158E-05
2.334706,-1.560998E-05,2.334706,2.400244E-05
2.3355,-3.004501E-05,2.3355,5.136187E-05
2.336294,-5.203327E-05,2.336294,3.608759E-05
2.337088,-5.4551E-05,2.337088,2.131685E-05
2.337882,-3.843748E-05,2.337882,-7.888914E-06
2.338676,-2.383459E-05,2.338676,-5.723659E-05
2.339471,-2.198825E-05,2.339471,-4.313725E-05
2.340265,-3.776608E-05,2.340265,-2.198825E-05
2.341059,-5.354391E-05,2.341059,-8.392462E-06
2.341853,-5.656519E-05,2.341853,3.071641E-05
2.342647,-3.944457E-05,2.342647,4.145876E-05
2.343441,-1.510643E-05,2.343441,3.978027E-05
2.344235,6.54612E-06,2.344235,4.985122E-05
2.345029,3.642328E-05,2.345029,4.884413E-05
2.345824,4.263371E-05,2.345824,4.36408E-06
2.346618,1.242084E-05,2.346618,1.409934E-05
2.347412,1.661708E-05,2.347412,-1.007095E-05
2.348206,0.0001200122,2.348206,-7.956054E-05
2.349,0.0002448921,2.349,-6.764325E-05
2.349794,0.0002813153,2.349794,-6.193637E-05
2.350588,0.0001779202,2.350588,9.399558E-06
2.351382,6.697185E-05,2.351382,4.246586E-05
2.352176,4.531929E-06,2.352176,-9.567407E-06
2.352971,-2.887007E-05,2.352971,1.762417E-05
2.353765,-4.649424E-05,2.353765,5.320821E-05
2.354559,-6.126497E-05,2.354559,2.467384E-05
2.355353,-7.519646E-05,2.355353,-3.155566E-05
2.356147,-8.744946E-05,2.356147,-6.025788E-05
2.356941,-9.98703E-05,2.356941,-3.121996E-05
2.357735,-0.0001248798,2.357735,8.89601E-06
2.358529,-0.0001505608,2.358529,2.24918E-05
2.359324,-0.0001720455,2.359324,1.963836E-05
2.360118,-0.0001807736,2.360118,1.275654E-05
2.360912,-0.0001784237,2.360912,2.383459E-05
2.361706,-0.0001240406,2.361706,1.762417E-05
2.3625,-1.225299E-05,2.3625,-1.846342E-06
2.363294,9.365987E-05,2.363294,-2.198825E-05
2.364088,0.0001495537,2.364088,-3.30663E-05
2.364882,0.0001362936,2.364882,-3.20592E-05
2.365676,7.167162E-05,2.365676,-4.632639E-05
2.366471,2.836652E-05,2.366471,-8.073549E-05
2.367265,2.047761E-05,2.367265,-7.100023E-05
2.368059,7.888914E-06,2.368059,-2.299535E-05
2.368853,1.174945E-06,2.368853,-4.548714E-05
2.369647,1.12459E-05,2.369647,-4.783703E-05
2.370441,2.601663E-05,2.370441,-3.843748E-05
2.371235,2.601663E-05,2.371235,1.527428E-05
2.372029,2.366674E-05,2.372029,-2.853437E-06
2.372823,2.064546E-05,2.372823,-1.560998E-05
2.373618,1.460288E-05,2.373618,1.393149E-05
2.374412,2.517739E-06,2.374412,3.3402E-05
2.375206,-1.359579E-05,2.375206,5.992218E-05
2.376,-2.836652E-05,2.376,0.0001334401
2.376794,-3.978027E-05,2.376794,0.0001473716
2.377588,-4.347295E-05,2.377588,7.234302E-05
2.378382,-5.001907E-05,2.378382,-1.628138E-05
2.379176,-5.807584E-05,2.379176,-5.723659E-05
2.379971,-5.857939E-05,2.379971,1.174945E-06
2.380765,-6.478981E-05,2.380765,8.224612E-06
2.381559,-7.100023E-05,2.381559,-2.383459E-05
2.382353,-6.294347E-05,2.382353,-8.224612E-06
2.383147,-6.126497E-05,2.383147,-6.361486E-05
2.383941,-6.361486E-05,2.383941,-0.0001220264
2.384735,-5.857939E-05,2.384735,-7.100023E-05
2.385529,-5.421531E-05,2.385529,-8.543526E-05
2.386323,-5.320821E-05,2.386323,-6.797894E-05
2.387118,-4.649424E-05,2.387118,-1.342794E-06
2.387912,-3.927672E-05,2.387912,3.910887E-05
2.388706,-2.165255E-05,2.388706,6.630045E-05
2.3895,-9.567407E-06,2.3895,3.541619E-05
2.390294,1.258869E-05,2.390294,-5.673304E-05
2.391088,4.951553E-05,2.391088,-0.0001498894
2.391882,0.0001116197,2.391882,-4.649424E-05
