X[s],"R BICEPS BRACHII: EMG 5",X[s],"R BICEPS BRACHII: EMG 5->filter (FilterSlidingRMS21)"
3.999177,-9.567407E-06,3.999177,3.005097E-05
3.99997,-7.553216E-06,3.99997,3.00499E-05
4.000765,-4.36408E-06,4.000765,3.004188E-05
4.001559,-5.539025E-06,4.001559,3.002704E-05
4.002353,-9.735256E-06,4.002353,3.001188E-05
4.003147,-1.02388E-05,4.003147,2.999355E-05
4.003941,-1.12459E-05,4.003941,2.996128E-05
4.004735,-2.299535E-05,4.004735,2.993906E-05
4.005529,-2.853437E-05,4.005529,2.994938E-05
4.006323,-1.930266E-05,4.006323,2.997768E-05
4.007118,-1.678492E-07,4.007118,2.997969E-05
4.007912,1.728847E-05,4.007912,2.997764E-05
4.008706,2.198825E-05,4.008706,2.999198E-05
4.0095,1.493858E-05,4.0095,3.001244E-05
4.010294,1.678492E-07,4.010294,3.002284E-05
4.011088,-8.224612E-06,4.011088,3.00223E-05
4.011882,-6.54612E-06,4.011882,3.002496E-05
4.012676,-4.36408E-06,4.012676,3.002719E-05
4.013471,-2.18204E-06,4.013471,3.002703E-05
4.014265,-5.035477E-07,4.014265,3.002477E-05
4.015059,3.021286E-06,4.015059,3.002176E-05
4.015853,4.531929E-06,4.015853,3.001668E-05
4.016647,3.860533E-06,4.016647,3.001292E-05
4.017441,1.510643E-06,4.017441,3.00104E-05
4.018235,-1.678492E-07,4.018235,3.00089E-05
4.019029,-2.014191E-06,4.019029,3.000756E-05
4.019824,-4.196231E-06,4.019824,3.000723E-05
4.020617,-5.203327E-06,4.020617,3.000673E-05
4.021412,-5.539025E-06,4.021412,3.000165E-05
4.022206,-8.728161E-06,4.022206,2.999772E-05
4.023,-1.174945E-05,4.023,2.999464E-05
4.023794,-1.443504E-05,4.023794,2.999622E-05
4.024588,-1.896696E-05,4.024588,3.000398E-05
4.025383,-2.232395E-05,4.025383,3.001976E-05
4.026176,-2.467384E-05,4.026176,3.004604E-05
4.02697,-2.467384E-05,4.02697,3.007646E-05
4.027765,-2.21561E-05,4.027765,3.009765E-05
4.028559,-2.366674E-05,4.028559,3.010251E-05
4.029353,-2.24918E-05,4.029353,3.011104E-05
4.030147,-2.232395E-05,4.030147,3.012228E-05
4.030941,-1.930266E-05,4.030941,3.014547E-05
4.031735,-1.963836E-05,4.031735,3.016342E-05
4.032529,-1.947051E-05,4.032529,3.01712E-05
4.033323,-1.997406E-05,4.033323,3.016646E-05
4.034118,-1.174945E-05,4.034118,3.016575E-05
4.034912,-1.292439E-05,4.034912,3.014904E-05
4.035706,-1.393149E-05,4.035706,3.013749E-05
4.0365,-1.309224E-05,4.0365,3.013006E-05
4.037294,-6.881819E-06,4.037294,3.012511E-05
4.038088,5.035477E-07,4.038088,3.010959E-05
4.038882,-1.342794E-06,4.038882,3.008778E-05
4.039676,3.189136E-06,4.039676,3.006711E-05
4.040471,9.231709E-06,4.040471,3.006134E-05
4.041265,1.376364E-05,4.041265,3.006568E-05
4.042059,1.326009E-05,4.042059,3.005988E-05
4.042853,1.09102E-05,4.042853,3.001241E-05
4.043647,6.713969E-06,4.043647,2.996697E-05
4.044441,8.224612E-06,4.044441,2.994922E-05
4.045235,1.15816E-05,4.045235,2.995202E-05
4.04603,1.510643E-05,4.04603,2.995202E-05
4.046824,1.15816E-05,4.046824,2.995006E-05
4.047617,7.049668E-06,4.047617,2.992866E-05
4.048412,8.224612E-06,4.048412,2.988162E-05
4.049206,2.517739E-06,4.049206,2.982691E-05
4.05,-6.210422E-06,4.05,2.977738E-05
4.050794,-9.903105E-06,4.050794,2.97284E-05
4.051588,-9.231709E-06,4.051588,2.968084E-05
4.052382,-6.210422E-06,4.052382,2.964015E-05
4.053176,-5.203327E-06,4.053176,2.960198E-05
4.05397,-3.021286E-06,4.05397,2.956462E-05
4.054765,-5.035477E-06,4.054765,2.953744E-05
4.055559,-8.89601E-06,4.055559,2.951545E-05
4.056353,-7.553216E-06,4.056353,2.95074E-05
4.057147,-9.567407E-06,4.057147,2.950882E-05
4.057941,-1.292439E-05,4.057941,2.951373E-05
4.058735,-6.210422E-06,4.058735,2.952261E-05
4.059529,-8.392462E-07,4.059529,2.952457E-05
4.060323,-3.524834E-06,4.060323,2.952435E-05
4.061118,-7.888914E-06,4.061118,2.952501E-05
4.061912,-1.560998E-05,4.061912,2.952691E-05
4.062706,-2.198825E-05,4.062706,2.953561E-05
4.0635,-2.484169E-05,4.0635,2.955602E-05
4.064294,-3.071641E-05,4.064294,2.95793E-05
4.065088,-3.222705E-05,4.065088,2.961723E-05
4.065882,-3.675899E-05,4.065882,2.96605E-05
4.066677,-4.380865E-05,4.066677,2.972099E-05
4.067471,-4.179446E-05,4.067471,2.98051E-05
4.068264,-3.440909E-05,4.068264,2.987773E-05
4.069059,-2.517739E-05,4.069059,2.992025E-05
4.069853,-1.326009E-05,4.069853,2.993838E-05
4.070647,-8.560311E-06,4.070647,2.991534E-05
4.071441,-7.888914E-06,4.071441,2.986788E-05
4.072235,-6.881819E-06,4.072235,2.980985E-05
4.07303,-7.553216E-06,4.07303,2.975392E-05
4.073823,-9.735256E-06,4.073823,2.972526E-05
4.074617,-4.867628E-06,4.074617,2.971728E-05
4.075412,-4.196231E-06,4.075412,2.970937E-05
4.076206,-8.224612E-06,4.076206,2.970291E-05
4.077,-4.867628E-06,4.077,2.969996E-05
4.077794,1.846342E-06,4.077794,2.969561E-05
4.078588,-2.18204E-06,4.078588,2.968941E-05
4.079382,-3.692683E-06,4.079382,2.968116E-05
4.080176,-3.189136E-06,4.080176,2.967384E-05
4.080971,-3.021286E-06,4.080971,2.96676E-05
4.081765,-6.378271E-06,4.081765,2.966663E-05
4.082559,-3.692683E-06,4.082559,2.966869E-05
4.083353,-3.356985E-07,4.083353,2.966862E-05
4.084147,1.846342E-06,4.084147,2.966422E-05
4.084941,-6.713969E-07,4.084941,2.96584E-05
4.085735,-6.210422E-06,4.085735,2.965563E-05
4.086529,-7.217518E-06,4.086529,2.96545E-05
4.087324,-1.275654E-05,4.087324,2.965336E-05
4.088118,-1.762417E-05,4.088118,2.964985E-05
4.088912,-2.165255E-05,4.088912,2.965454E-05
4.089706,-2.198825E-05,4.089706,2.966954E-05
4.0905,-2.198825E-05,4.0905,2.968296E-05
4.091294,-1.712062E-05,4.091294,2.970128E-05
4.092088,-1.493858E-05,4.092088,2.971514E-05
4.092882,-1.560998E-05,4.092882,2.972615E-05
4.093677,-1.577783E-05,4.093677,2.973916E-05
4.094471,-1.225299E-05,4.094471,2.974724E-05
4.095264,-6.378271E-06,4.095264,2.974679E-05
4.096059,-6.210422E-06,4.096059,2.974179E-05
4.096853,-8.224612E-06,4.096853,2.972593E-05
4.097647,-7.385367E-06,4.097647,2.967329E-05
4.098441,-1.040665E-05,4.098441,2.95549E-05
4.099235,-1.493858E-05,4.099235,2.931813E-05
4.100029,-1.359579E-05,4.100029,2.886385E-05
4.100823,-1.359579E-05,4.100823,2.835205E-05
4.101618,-1.09102E-05,4.101618,2.815554E-05
4.102412,-1.326009E-05,4.102412,2.81617E-05
4.103206,-1.460288E-05,4.103206,2.767678E-05
4.104,-1.795987E-05,4.104,2.634707E-05
4.104794,-2.081331E-05,4.104794,2.486815E-05
4.105588,-1.628138E-05,4.105588,2.409569E-05
4.106382,-1.141375E-05,4.106382,2.397414E-05
4.107176,-6.54612E-06,4.107176,2.398225E-05
4.107971,-3.524834E-06,4.107971,2.395724E-05
4.108765,-5.706874E-06,4.108765,2.389179E-05
4.109559,-5.539025E-06,4.109559,2.375362E-05
4.110353,-6.881819E-06,4.110353,2.361863E-05
4.111147,-1.02388E-05,4.111147,2.35495E-05
4.111941,-7.553216E-06,4.111941,2.350468E-05
4.112735,5.203327E-06,4.112735,2.344663E-05
4.113529,2.853437E-05,4.113529,2.338845E-05
4.114324,4.850843E-05,4.114324,2.338648E-05
4.115118,4.615854E-05,4.115118,2.349167E-05
4.115911,3.071641E-05,4.115911,2.356919E-05
4.116706,1.695277E-05,4.116706,2.356349E-05
4.1175,7.049668E-06,4.1175,2.354397E-05
4.118294,-1.846342E-06,4.118294,2.352672E-05
4.119088,-6.042573E-06,4.119088,2.350428E-05
4.119882,-6.881819E-06,4.119882,2.349163E-05
4.120677,-8.89601E-06,4.120677,2.34841E-05
4.12147,-1.09102E-05,4.12147,2.348115E-05
4.122265,-1.560998E-05,4.122265,2.34866E-05
4.123059,-2.165255E-05,4.123059,2.350307E-05
4.123853,-2.131685E-05,4.123853,2.353419E-05
4.124647,-2.316319E-05,4.124647,2.356491E-05
4.125441,-2.467384E-05,4.125441,2.360045E-05
4.126235,-2.719158E-05,4.126235,2.36414E-05
4.127029,-2.467384E-05,4.127029,2.3685E-05
4.127823,-2.198825E-05,4.127823,2.371635E-05
4.128618,-1.930266E-05,4.128618,2.373954E-05
4.129412,-1.242084E-05,4.129412,2.375654E-05
4.130206,-8.392462E-06,4.130206,2.376271E-05
4.131,-2.349889E-06,4.131,2.376537E-05
4.131794,-1.846342E-06,4.131794,2.376559E-05
4.132588,-5.035477E-06,4.132588,2.376294E-05
4.133382,-1.02388E-05,4.133382,2.374866E-05
4.134176,-1.05745E-05,4.134176,2.371595E-05
4.134971,-1.460288E-05,4.134971,2.365935E-05
4.135765,-1.628138E-05,4.135765,2.362205E-05
4.136559,-1.930266E-05,4.136559,2.362054E-05
4.137353,-2.568093E-05,4.137353,2.364563E-05
4.138147,-2.836652E-05,4.138147,2.366226E-05
4.138941,-3.30663E-05,4.138941,2.368185E-05
4.139735,-3.23949E-05,4.139735,2.374029E-05
4.140529,-3.021286E-05,4.140529,2.381025E-05
4.141324,-1.930266E-05,4.141324,2.386008E-05
4.142118,-9.903105E-06,4.142118,2.386051E-05
4.142912,-2.853437E-06,4.142912,2.383378E-05
4.143706,2.517739E-06,4.143706,2.378964E-05
4.1445,3.189136E-06,4.1445,2.374472E-05
4.145294,1.225299E-05,4.145294,2.370888E-05
4.146088,2.098116E-05,4.146088,2.367229E-05
4.146882,2.400244E-05,4.146882,2.365982E-05
4.147676,2.232395E-05,4.147676,2.363578E-05
4.14847,2.165255E-05,4.14847,2.359415E-05
4.149265,1.326009E-05,4.149265,2.357464E-05
4.150059,2.517739E-06,4.150059,2.355385E-05
4.150853,-5.706874E-06,4.150853,2.354084E-05
4.151647,-1.292439E-05,4.151647,2.353935E-05
4.152441,-1.661708E-05,4.152441,2.354679E-05
4.153235,-1.527428E-05,4.153235,2.355265E-05
4.154029,-1.02388E-05,4.154029,2.354662E-05
4.154823,-9.903105E-06,4.154823,2.352487E-05
4.155618,-1.258869E-05,4.155618,2.350715E-05
4.156412,-1.560998E-05,4.156412,2.350715E-05
4.157206,-1.560998E-05,4.157206,2.351559E-05
4.158,-1.107805E-05,4.158,2.352856E-05
4.158794,-1.09102E-05,4.158794,2.353548E-05
4.159588,-8.89601E-06,4.159588,2.354351E-05
4.160382,-4.531929E-06,4.160382,2.354886E-05
4.161176,2.517739E-06,4.161176,2.35497E-05
4.161971,2.853437E-06,4.161971,2.354737E-05
4.162765,1.510643E-06,4.162765,2.354559E-05
4.163559,-2.853437E-06,4.163559,2.354117E-05
4.164353,-7.721065E-06,4.164353,2.353156E-05
4.165147,-1.292439E-05,4.165147,2.352083E-05
4.165941,-1.560998E-05,4.165941,2.351111E-05
4.166735,-1.426719E-05,4.166735,2.350452E-05
4.16753,-1.443504E-05,4.16753,2.349961E-05
4.168324,-1.695277E-05,4.168324,2.349347E-05
4.169117,-2.030976E-05,4.169117,2.349748E-05
4.169912,-1.963836E-05,4.169912,2.351607E-05
4.170706,-1.577783E-05,4.170706,2.353576E-05
4.1715,-1.560998E-05,4.1715,2.354725E-05
4.172294,-1.661708E-05,4.172294,2.355592E-05
4.173088,-1.460288E-05,4.173088,2.357038E-05
4.173882,-1.594568E-05,4.173882,2.358377E-05
4.174676,-1.460288E-05,4.174676,2.359965E-05
4.17547,-1.359579E-05,4.17547,2.361001E-05
4.176265,-1.661708E-05,4.176265,2.362179E-05
4.177059,-1.493858E-05,4.177059,2.36388E-05
4.177853,-1.292439E-05,4.177853,2.364766E-05
4.178647,-1.225299E-05,4.178647,2.365275E-05
4.179441,-1.007095E-05,4.179441,2.365753E-05
4.180235,-9.567407E-06,4.180235,2.365683E-05
4.181029,-6.210422E-06,4.181029,2.365661E-05
4.181823,-3.692683E-06,4.181823,2.365536E-05
4.182618,-3.189136E-06,4.182618,2.365422E-05
4.183412,-5.539025E-06,4.183412,2.365447E-05
4.184206,-2.517739E-06,4.184206,2.365654E-05
4.185,-1.510643E-06,4.185,2.365605E-05
4.185794,1.174945E-06,4.185794,2.365536E-05
4.186588,0,4.186588,2.365339E-05
4.187382,-1.007095E-06,4.187382,2.364679E-05
4.188177,-3.189136E-06,4.188177,2.364153E-05
4.188971,-1.19173E-05,4.188971,2.363728E-05
4.189764,-1.896696E-05,4.189764,2.363281E-05
4.190559,-1.258869E-05,4.190559,2.363106E-05
4.191353,-5.035477E-06,4.191353,2.361207E-05
4.192147,-7.888914E-06,4.192147,2.357598E-05
4.192941,-1.258869E-05,4.192941,2.353903E-05
4.193735,-1.258869E-05,4.193735,2.350275E-05
4.19453,-6.881819E-06,4.19453,2.345893E-05
4.195323,-6.210422E-06,4.195323,2.339228E-05
4.196117,-3.692683E-06,4.196117,2.333744E-05
4.196912,1.510643E-06,4.196912,2.330013E-05
4.197706,5.035477E-07,4.197706,2.328063E-05
4.1985,-3.021286E-06,4.1985,2.328009E-05
4.199294,-2.853437E-06,4.199294,2.326988E-05
4.200088,-5.874723E-06,4.200088,2.324917E-05
4.200882,-1.712062E-05,4.200882,2.322419E-05
4.201676,-2.752728E-05,4.201676,2.32238E-05
4.20247,-4.682994E-05,4.20247,2.326598E-05
4.203265,-7.335011E-05,4.203265,2.341061E-05
4.204059,-0.0001045701,4.204059,2.377332E-05
4.204853,-0.0001144732,4.204853,2.448966E-05
4.205647,-7.939269E-05,4.205647,2.531206E-05
4.206441,1.510643E-06,4.206441,2.567996E-05
4.207235,9.365987E-05,4.207235,2.564729E-05
4.208029,0.000163653,4.208029,2.615595E-05
4.208824,0.0001876554,4.208824,2.77179E-05
4.209618,0.0001488823,4.209618,2.966376E-05
4.210412,7.402152E-05,4.210412,3.082718E-05
4.211206,1.678492E-05,4.211206,3.110546E-05
4.212,-2.198825E-05,4.212,3.111831E-05
4.212794,-5.136187E-05,4.212794,3.114214E-05
4.213588,-7.368582E-05,4.213588,3.12767E-05
4.214382,-7.939269E-05,4.214382,3.155072E-05
4.215177,-6.076142E-05,4.215177,3.186645E-05
4.215971,-5.220111E-05,4.215971,3.204731E-05
4.216764,-4.951553E-05,4.216764,3.218155E-05
4.217559,-4.33051E-05,4.217559,3.230236E-05
4.218353,-4.33051E-05,4.218353,3.238321E-05
4.219147,-4.615854E-05,4.219147,3.240714E-05
4.219941,-4.448005E-05,4.219941,3.233926E-05
4.220735,-3.743038E-05,4.220735,3.201078E-05
4.221529,-2.400244E-05,4.221529,3.158144E-05
4.222323,-1.712062E-05,4.222323,3.144306E-05
4.223117,-1.493858E-05,4.223117,3.144157E-05
4.223912,-5.539025E-06,4.223912,3.095238E-05
4.224706,1.007095E-05,4.224706,2.982369E-05
4.2255,2.601663E-05,4.2255,2.871929E-05
4.226294,3.709468E-05,4.226294,2.83813E-05
4.227088,3.172351E-05,4.227088,2.844855E-05
4.227882,1.812772E-05,4.227882,2.845322E-05
4.228676,9.567407E-06,4.228676,2.829845E-05
4.229471,2.517739E-06,4.229471,2.807621E-05
4.230265,-6.54612E-06,4.230265,2.780535E-05
4.231059,-8.89601E-06,4.231059,2.763475E-05
4.231853,-9.735256E-06,4.231853,2.759825E-05
4.232647,-1.09102E-05,4.232647,2.758404E-05
4.233441,-1.628138E-05,4.233441,2.757399E-05
4.234235,-2.1149E-05,4.234235,2.756703E-05
4.235029,-2.366674E-05,4.235029,2.756536E-05
4.235824,-2.702373E-05,4.235824,2.756159E-05
4.236618,-2.836652E-05,4.236618,2.757584E-05
4.237411,-2.534523E-05,4.237411,2.759265E-05
4.238206,-1.560998E-05,4.238206,2.760266E-05
4.239,-1.695277E-05,4.239,2.760174E-05
4.239794,-1.393149E-05,4.239794,2.760516E-05
4.240588,-1.426719E-05,4.240588,2.760672E-05
4.241382,-1.594568E-05,4.241382,2.760672E-05
4.242177,-1.359579E-05,4.242177,2.760481E-05
4.24297,-3.692683E-06,4.24297,2.759954E-05
4.243765,3.189136E-06,4.243765,2.758171E-05
4.244559,4.867628E-06,4.244559,2.756261E-05
4.245353,4.196231E-06,4.245353,2.755166E-05
4.246147,8.392462E-06,4.246147,2.754376E-05
4.246941,8.89601E-06,4.246941,2.754326E-05
4.247735,1.846342E-06,4.247735,2.754326E-05
4.248529,-5.035477E-06,4.248529,2.753547E-05
4.249323,-4.531929E-06,4.249323,2.753164E-05
4.250118,-5.874723E-06,4.250118,2.752953E-05
4.250912,-7.553216E-06,4.250912,2.753043E-05
4.251706,-7.385367E-06,4.251706,2.753195E-05
4.2525,-9.231709E-06,4.2525,2.752962E-05
4.253294,-1.359579E-05,4.253294,2.752849E-05
4.254088,-1.846342E-05,4.254088,2.753187E-05
4.254882,-1.829557E-05,4.254882,2.7521E-05
4.255676,-1.762417E-05,4.255676,2.749324E-05
4.256471,-1.829557E-05,4.256471,2.748965E-05
4.257265,-1.863127E-05,4.257265,2.750903E-05
4.258059,-1.980621E-05,4.258059,2.751182E-05
4.258853,-2.366674E-05,4.258853,2.750654E-05
4.259647,-3.172351E-05,4.259647,2.752604E-05
4.260441,-3.30663E-05,4.260441,2.75842E-05
4.261235,-2.702373E-05,4.261235,2.764335E-05
4.262029,-1.846342E-05,4.262029,2.768292E-05
4.262824,-2.064546E-05,4.262824,2.770143E-05
4.263618,-2.1149E-05,4.263618,2.772564E-05
4.264412,-1.795987E-05,4.264412,2.77513E-05
4.265206,-1.695277E-05,4.265206,2.776928E-05
4.266,-1.225299E-05,4.266,2.778458E-05
4.266794,-9.231709E-06,4.266794,2.779233E-05
4.267588,-5.539025E-06,4.267588,2.779708E-05
4.268382,4.699779E-06,4.268382,2.779884E-05
4.269176,1.393149E-05,4.269176,2.779987E-05
4.26997,1.963836E-05,4.26997,2.780997E-05
4.270765,2.668803E-05,4.270765,2.78305E-05
4.271559,3.726253E-05,4.271559,2.786947E-05
4.272353,3.692683E-05,4.272353,2.794435E-05
4.273147,2.702373E-05,4.273147,2.80141E-05
4.273941,2.014191E-05,4.273941,2.804375E-05
4.274735,1.510643E-05,4.274735,2.804636E-05
4.275529,1.05745E-05,4.275529,2.803101E-05
4.276323,6.042573E-06,4.276323,2.800277E-05
4.277118,1.678492E-06,4.277118,2.797021E-05
4.277912,-5.035477E-06,4.277912,2.794241E-05
4.278706,-9.231709E-06,4.278706,2.791191E-05
4.2795,-1.611353E-05,4.2795,2.788791E-05
4.280294,-2.14847E-05,4.280294,2.787427E-05
4.281088,-2.333104E-05,4.281088,2.787936E-05
4.281882,-2.383459E-05,4.281882,2.788842E-05
4.282676,-2.467384E-05,4.282676,2.78992E-05
4.283471,-2.366674E-05,4.283471,2.791118E-05
4.284265,-2.299535E-05,4.284265,2.793525E-05
4.285059,-2.366674E-05,4.285059,2.795586E-05
4.285853,-2.635233E-05,4.285853,2.79767E-05
4.286647,-2.500954E-05,4.286647,2.800645E-05
4.287441,-1.863127E-05,4.287441,2.803931E-05
4.288235,-1.829557E-05,4.288235,2.8059E-05
4.289029,-1.829557E-05,4.289029,2.807788E-05
4.289824,-1.963836E-05,4.289824,2.809628E-05
4.290617,-1.896696E-05,4.290617,2.811331E-05
4.291412,-1.560998E-05,4.291412,2.812295E-05
4.292206,-1.12459E-05,4.292206,2.812679E-05
4.293,-4.196231E-06,4.293,2.812721E-05
4.293794,-1.678492E-07,4.293794,2.812566E-05
4.294588,-3.524834E-06,4.294588,2.812183E-05
4.295382,-3.692683E-06,4.295382,2.811494E-05
4.296176,5.035477E-07,4.296176,2.810278E-05
4.29697,5.035477E-07,4.29697,2.80952E-05
4.297765,-2.853437E-06,4.297765,2.80924E-05
4.298559,-7.553216E-06,4.298559,2.808902E-05
4.299353,-6.042573E-06,4.299353,2.80919E-05
4.300147,-7.217518E-06,4.300147,2.809178E-05
4.300941,-1.611353E-05,4.300941,2.808917E-05
4.301735,-2.165255E-05,4.301735,2.809906E-05
4.302529,-1.896696E-05,4.302529,2.812343E-05
4.303323,-1.695277E-05,4.303323,2.814226E-05
4.304118,-7.217518E-06,4.304118,2.8158E-05
4.304912,-1.510643E-06,4.304912,2.815952E-05
4.305706,-6.042573E-06,4.305706,2.815517E-05
4.3065,-7.217518E-06,4.3065,2.815402E-05
4.307294,4.867628E-06,4.307294,2.815179E-05
4.308088,2.047761E-05,4.308088,2.814368E-05
4.308882,3.105211E-05,4.308882,2.816521E-05
4.309676,3.27306E-05,4.309676,2.821963E-05
4.310471,1.695277E-05,4.310471,2.827932E-05
4.311265,1.846342E-06,4.311265,2.8292E-05
4.312059,-2.349889E-06,4.312059,2.827847E-05
4.312853,-4.867628E-06,4.312853,2.825154E-05
4.313647,-1.225299E-05,4.313647,2.821808E-05
4.314441,-1.997406E-05,4.314441,2.817327E-05
4.315235,-2.030976E-05,4.315235,2.81371E-05
4.31603,-1.980621E-05,4.31603,2.808392E-05
4.316823,-1.963836E-05,4.316823,2.799721E-05
4.317617,-2.1149E-05,4.317617,2.791969E-05
4.318412,-2.769513E-05,4.318412,2.787764E-05
4.319206,-2.668803E-05,4.319206,2.788524E-05
4.32,-2.635233E-05,4.32,2.791586E-05
4.320794,-3.23949E-05,4.320794,2.795127E-05
4.321588,-5.085832E-05,4.321588,2.800745E-05
4.322382,-7.77142E-05,4.322382,2.815145E-05
4.323176,-0.0001052415,4.323176,2.848783E-05
4.32397,-0.0001211871,4.32397,2.909515E-05
4.324765,-9.349202E-05,4.324765,2.988685E-05
4.325559,-2.316319E-05,4.325559,3.034806E-05
4.326353,8.207828E-05,4.326353,3.037265E-05
4.327147,0.0001707027,4.327147,3.072259E-05
4.327941,0.0002012512,4.327941,3.219732E-05
4.328735,0.0001554284,4.328735,3.414146E-05
4.329529,6.898604E-05,4.329529,3.524957E-05
4.330324,5.203327E-06,4.330324,3.546345E-05
4.331118,-2.383459E-05,4.331118,3.546425E-05
4.331912,-3.508049E-05,4.331912,3.548793E-05
4.332706,-4.112306E-05,4.332706,3.554249E-05
4.3335,-4.951553E-05,4.3335,3.561817E-05
4.334294,-3.843748E-05,4.334294,3.572746E-05
4.335088,-2.400244E-05,4.335088,3.579323E-05
4.335882,-2.18204E-05,4.335882,3.581714E-05
4.336677,-2.165255E-05,4.336677,3.583598E-05
4.337471,-2.500954E-05,4.337471,3.584958E-05
4.338264,-2.702373E-05,4.338264,3.586357E-05
4.339059,-2.433814E-05,4.339059,3.587517E-05
4.339853,-1.997406E-05,4.339853,3.588E-05
4.340647,-1.863127E-05,4.340647,3.587625E-05
4.341441,-2.484169E-05,4.341441,3.587865E-05
4.342235,-2.366674E-05,4.342235,3.589613E-05
4.343029,-1.963836E-05,4.343029,3.591017E-05
4.343823,-1.661708E-05,4.343823,3.591623E-05
4.344617,-1.258869E-05,4.344617,3.592181E-05
4.345412,-1.15816E-05,4.345412,3.592703E-05
4.346206,-1.594568E-05,4.346206,3.593127E-05
4.347,-1.493858E-05,4.347,3.593954E-05
4.347794,-1.628138E-05,4.347794,3.594701E-05
4.348588,-1.762417E-05,4.348588,3.595395E-05
4.349382,-1.930266E-05,4.349382,3.595782E-05
4.350176,-1.997406E-05,4.350176,3.596614E-05
4.350971,-1.409934E-05,4.350971,3.597562E-05
4.351765,-8.728161E-06,4.351765,3.597915E-05
4.352559,-3.189136E-06,4.352559,3.597474E-05
4.353353,1.174945E-06,4.353353,3.596575E-05
4.354147,4.531929E-06,4.354147,3.595153E-05
4.354941,7.049668E-06,4.354941,3.593324E-05
4.355735,5.874723E-06,4.355735,3.592369E-05
4.356529,5.203327E-06,4.356529,3.591945E-05
4.357324,7.888914E-06,4.357324,3.591875E-05
4.358118,1.12459E-05,4.358118,3.592096E-05
4.358912,9.063859E-06,4.358912,3.592512E-05
4.359706,2.18204E-06,4.359706,3.592741E-05
4.3605,-1.510643E-06,4.3605,3.592552E-05
4.361294,-1.007095E-06,4.361294,3.592097E-05
4.362088,-6.881819E-06,4.362088,3.591849E-05
4.362882,-1.09102E-05,4.362882,3.591939E-05
4.363677,-1.12459E-05,4.363677,3.588856E-05
4.36447,-1.225299E-05,4.36447,3.578963E-05
4.365264,-1.426719E-05,4.365264,3.57014E-05
4.366059,-1.594568E-05,4.366059,3.566838E-05
4.366853,-1.661708E-05,4.366853,3.56669E-05
4.367647,-1.695277E-05,4.367647,3.567701E-05
4.368441,-1.930266E-05,4.368441,3.568969E-05
4.369235,-1.896696E-05,4.369235,3.570468E-05
4.370029,-1.829557E-05,4.370029,3.571861E-05
4.370823,-1.762417E-05,4.370823,3.573E-05
4.371618,-1.594568E-05,4.371618,3.573854E-05
4.372412,-1.644922E-05,4.372412,3.573901E-05
4.373206,-1.963836E-05,4.373206,3.573017E-05
4.374,-2.232395E-05,4.374,3.572711E-05
4.374794,-2.232395E-05,4.374794,3.572541E-05
4.375588,-2.299535E-05,4.375588,3.572048E-05
4.376382,-2.232395E-05,4.376382,3.571109E-05
4.377176,-2.333104E-05,4.377176,3.570617E-05
4.377971,-2.265965E-05,4.377971,3.570888E-05
4.378765,-1.963836E-05,4.378765,3.571517E-05
4.379559,-1.577783E-05,4.379559,3.572548E-05
4.380353,-1.15816E-05,4.380353,3.573344E-05
4.381147,-9.063859E-06,4.381147,3.573917E-05
4.381941,-2.853437E-06,4.381941,3.574267E-05
4.382735,6.378271E-06,4.382735,3.574191E-05
4.383529,1.712062E-05,4.383529,3.573905E-05
4.384324,1.678492E-05,4.384324,3.574713E-05
4.385118,1.443504E-05,4.385118,3.575018E-05
4.385911,1.460288E-05,4.385911,3.574765E-05
4.386706,1.628138E-05,4.386706,3.574055E-05
4.3875,1.460288E-05,4.3875,3.572297E-05
4.388294,5.874723E-06,4.388294,3.56966E-05
4.389088,-2.18204E-06,4.389088,3.564934E-05
4.389882,-7.888914E-06,4.389882,3.560264E-05
4.390676,-9.063859E-06,4.390676,3.556458E-05
4.39147,-5.203327E-06,4.39147,3.555157E-05
4.392265,1.007095E-06,4.392265,3.554839E-05
4.393059,1.678492E-07,4.393059,3.554807E-05
4.393853,-2.853437E-06,4.393853,3.554779E-05
4.394647,-5.203327E-06,4.394647,3.55477E-05
4.395441,-7.721065E-06,4.395441,3.554219E-05
4.396235,-1.02388E-05,4.396235,3.552513E-05
4.397029,-1.376364E-05,4.397029,3.5504E-05
4.397823,-1.846342E-05,4.397823,3.549014E-05
4.398618,-1.661708E-05,4.398618,3.54844E-05
4.399412,-1.963836E-05,4.399412,3.54889E-05
4.400206,-1.913481E-05,4.400206,3.550592E-05
4.401,-1.863127E-05,4.401,3.552088E-05
4.401794,-2.433814E-05,4.401794,3.552895E-05
4.402588,-2.668803E-05,4.402588,3.554312E-05
4.403382,-2.601663E-05,4.403382,3.556457E-05
4.404176,-3.138781E-05,4.404176,3.559017E-05
4.404971,-3.138781E-05,4.404971,3.562984E-05
4.405765,-2.500954E-05,4.405765,3.566677E-05
4.406559,-1.896696E-05,4.406559,3.568381E-05
4.407353,-9.231709E-06,4.407353,3.568899E-05
4.408147,-2.853437E-06,4.408147,3.568732E-05
4.408941,-8.392462E-07,4.408941,3.568237E-05
4.409735,5.706874E-06,4.409735,3.567887E-05
4.410529,9.735256E-06,4.410529,3.56794E-05
4.411324,8.392462E-06,4.411324,3.568335E-05
4.412117,4.196231E-06,4.412117,3.568613E-05
4.412912,3.356985E-06,4.412912,3.568681E-05
